target_dataset_id,run_id,source_run_id,sector_code,sector_id,trade_date,state_source,state_label,state_id,state_age,state_phase,duration_percentile,duration_percentile_status,duration_tail_status,horizon_days,exit_within_horizon,next_state_label_realized,target_observation_end_date,realized_exit_date,censoring_status,sample_weight,target_definition_version,profile_mode,profile_cutoff_date,state_date_policy,feature_cutoff_date,max_feature_date_used,feature_leakage_violation,purge_group_id,embargo_until_date,created_at,hmm_state_label,hmm_state_confidence,hmm_state_entropy,hmm_posterior_margin,volatility_20d,rs_20d,drawdown_20d,breadth_feature,liquidity_feature,market_regime_label
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-03-31,causal_hsmm,Stress,3,1,early,0.6980322003577817,available,unavailable,1,0.0,Neutral,2026-04-01,2026-04-07,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-03-31,2026-03-31,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-03-31,2026-04-01,2026-06-03T16:29:09+00:00,,,,,0.08929842805186666,-0.001820029588244565,-0.08596121077080565,,-0.9670341614990129,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-03-31,causal_hsmm,Stress,3,1,early,0.6980322003577817,available,unavailable,3,0.0,Neutral,2026-04-03,2026-04-07,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-03-31,2026-03-31,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-03-31,2026-04-03,2026-06-03T16:29:09+00:00,,,,,0.08929842805186666,-0.001820029588244565,-0.08596121077080565,,-0.9670341614990129,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-03-31,causal_hsmm,Stress,3,1,early,0.6980322003577817,available,unavailable,5,1.0,Neutral,2026-04-08,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-03-31,2026-03-31,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-03-31,2026-04-08,2026-06-03T16:29:09+00:00,,,,,0.08929842805186666,-0.001820029588244565,-0.08596121077080565,,-0.9670341614990129,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-03-31,causal_hsmm,Stress,3,1,early,0.6980322003577817,available,unavailable,10,1.0,Neutral,2026-04-15,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-03-31,2026-03-31,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-03-31,2026-04-15,2026-06-03T16:29:09+00:00,,,,,0.08929842805186666,-0.001820029588244565,-0.08596121077080565,,-0.9670341614990129,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-03-31,causal_hsmm,Stress,3,1,early,0.6980322003577817,available,unavailable,20,1.0,Neutral,2026-04-29,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-03-31,2026-03-31,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-03-31,2026-04-29,2026-06-03T16:29:09+00:00,,,,,0.08929842805186666,-0.001820029588244565,-0.08596121077080565,,-0.9670341614990129,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-01,causal_hsmm,Stress,3,2,early,0.7468694096601073,available,unavailable,1,0.0,Neutral,2026-04-02,2026-04-07,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-01,2026-04-01,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-01,2026-04-02,2026-06-03T16:29:09+00:00,,,,,0.0920067380063988,-0.0014542388637822645,-0.06767903827162314,,-0.44725873255397885,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-01,causal_hsmm,Stress,3,2,early,0.7468694096601073,available,unavailable,3,1.0,Neutral,2026-04-07,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-01,2026-04-01,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-01,2026-04-07,2026-06-03T16:29:09+00:00,,,,,0.0920067380063988,-0.0014542388637822645,-0.06767903827162314,,-0.44725873255397885,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-01,causal_hsmm,Stress,3,2,early,0.7468694096601073,available,unavailable,5,1.0,Neutral,2026-04-09,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-01,2026-04-01,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-01,2026-04-09,2026-06-03T16:29:09+00:00,,,,,0.0920067380063988,-0.0014542388637822645,-0.06767903827162314,,-0.44725873255397885,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-01,causal_hsmm,Stress,3,2,early,0.7468694096601073,available,unavailable,10,1.0,Neutral,2026-04-16,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-01,2026-04-01,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-01,2026-04-16,2026-06-03T16:29:09+00:00,,,,,0.0920067380063988,-0.0014542388637822645,-0.06767903827162314,,-0.44725873255397885,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-01,causal_hsmm,Stress,3,2,early,0.7468694096601073,available,unavailable,20,1.0,Neutral,2026-04-30,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-01,2026-04-01,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-01,2026-04-30,2026-06-03T16:29:09+00:00,,,,,0.0920067380063988,-0.0014542388637822645,-0.06767903827162314,,-0.44725873255397885,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-02,causal_hsmm,Stress,3,3,mature,0.8384615384615384,available,unavailable,1,0.0,Neutral,2026-04-03,2026-04-07,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-02,2026-04-02,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-02,2026-04-03,2026-06-03T16:29:09+00:00,,,,,0.09219437543487712,-0.002769568604250927,-0.08422024710346043,,-1.7642217644474203,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-02,causal_hsmm,Stress,3,3,mature,0.8384615384615384,available,unavailable,3,1.0,Neutral,2026-04-08,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-02,2026-04-02,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-02,2026-04-08,2026-06-03T16:29:09+00:00,,,,,0.09219437543487712,-0.002769568604250927,-0.08422024710346043,,-1.7642217644474203,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-02,causal_hsmm,Stress,3,3,mature,0.8384615384615384,available,unavailable,5,1.0,Neutral,2026-04-10,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-02,2026-04-02,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-02,2026-04-10,2026-06-03T16:29:09+00:00,,,,,0.09219437543487712,-0.002769568604250927,-0.08422024710346043,,-1.7642217644474203,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-02,causal_hsmm,Stress,3,3,mature,0.8384615384615384,available,unavailable,10,1.0,Neutral,2026-04-17,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-02,2026-04-02,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-02,2026-04-17,2026-06-03T16:29:09+00:00,,,,,0.09219437543487712,-0.002769568604250927,-0.08422024710346043,,-1.7642217644474203,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-02,causal_hsmm,Stress,3,3,mature,0.8384615384615384,available,unavailable,20,1.0,Neutral,2026-05-06,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-02,2026-04-02,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-02,2026-05-06,2026-06-03T16:29:09+00:00,,,,,0.09219437543487712,-0.002769568604250927,-0.08422024710346043,,-1.7642217644474203,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-03,causal_hsmm,Stress,3,4,mature,0.8531305903398926,available,unavailable,1,1.0,Neutral,2026-04-07,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-03,2026-04-03,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-03,2026-04-07,2026-06-03T16:29:09+00:00,,,,,0.09176151373244286,0.0027103813317529424,-0.09977800453850083,,-2.1817609369179793,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-03,causal_hsmm,Stress,3,4,mature,0.8531305903398926,available,unavailable,3,1.0,Neutral,2026-04-09,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-03,2026-04-03,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-03,2026-04-09,2026-06-03T16:29:09+00:00,,,,,0.09176151373244286,0.0027103813317529424,-0.09977800453850083,,-2.1817609369179793,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-03,causal_hsmm,Stress,3,4,mature,0.8531305903398926,available,unavailable,5,1.0,Neutral,2026-04-13,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-03,2026-04-03,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-03,2026-04-13,2026-06-03T16:29:09+00:00,,,,,0.09176151373244286,0.0027103813317529424,-0.09977800453850083,,-2.1817609369179793,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-03,causal_hsmm,Stress,3,4,mature,0.8531305903398926,available,unavailable,10,1.0,Neutral,2026-04-20,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-03,2026-04-03,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-03,2026-04-20,2026-06-03T16:29:09+00:00,,,,,0.09176151373244286,0.0027103813317529424,-0.09977800453850083,,-2.1817609369179793,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-03,causal_hsmm,Stress,3,4,mature,0.8531305903398926,available,unavailable,20,1.0,Neutral,2026-05-07,2026-04-07,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-03,2026-04-03,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-03,2026-05-07,2026-06-03T16:29:09+00:00,,,,,0.09176151373244286,0.0027103813317529424,-0.09977800453850083,,-2.1817609369179793,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-07,causal_hsmm,Neutral,0,1,early,0.22521441852096202,available,unavailable,1,1.0,Trend,2026-04-08,2026-04-08,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-07,2026-04-07,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-07,2026-04-08,2026-06-03T16:29:09+00:00,,,,,0.09309547282059963,0.007256039335655107,-0.08798069576105338,,-1.8961494090102704,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-07,causal_hsmm,Neutral,0,1,early,0.22521441852096202,available,unavailable,3,1.0,Trend,2026-04-10,2026-04-08,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-07,2026-04-07,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-07,2026-04-10,2026-06-03T16:29:09+00:00,,,,,0.09309547282059963,0.007256039335655107,-0.08798069576105338,,-1.8961494090102704,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-07,causal_hsmm,Neutral,0,1,early,0.22521441852096202,available,unavailable,5,1.0,Trend,2026-04-14,2026-04-08,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-07,2026-04-07,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-07,2026-04-14,2026-06-03T16:29:09+00:00,,,,,0.09309547282059963,0.007256039335655107,-0.08798069576105338,,-1.8961494090102704,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-07,causal_hsmm,Neutral,0,1,early,0.22521441852096202,available,unavailable,10,1.0,Trend,2026-04-21,2026-04-08,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-07,2026-04-07,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-07,2026-04-21,2026-06-03T16:29:09+00:00,,,,,0.09309547282059963,0.007256039335655107,-0.08798069576105338,,-1.8961494090102704,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-07,causal_hsmm,Neutral,0,1,early,0.22521441852096202,available,unavailable,20,1.0,Trend,2026-05-08,2026-04-08,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-07,2026-04-07,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-07,2026-05-08,2026-06-03T16:29:09+00:00,,,,,0.09309547282059963,0.007256039335655107,-0.08798069576105338,,-1.8961494090102704,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-08,causal_hsmm,Trend,2,1,early,0.1639871382636656,available,unavailable,1,1.0,Repair,2026-04-09,2026-04-09,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-08,2026-04-08,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-08,2026-04-09,2026-06-03T16:29:09+00:00,,,,,0.1031282863780375,0.009293615755811668,-0.04238925604042998,,2.1219550697935325,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-08,causal_hsmm,Trend,2,1,early,0.1639871382636656,available,unavailable,3,1.0,Repair,2026-04-13,2026-04-09,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-08,2026-04-08,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-08,2026-04-13,2026-06-03T16:29:09+00:00,,,,,0.1031282863780375,0.009293615755811668,-0.04238925604042998,,2.1219550697935325,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-08,causal_hsmm,Trend,2,1,early,0.1639871382636656,available,unavailable,5,1.0,Repair,2026-04-15,2026-04-09,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-08,2026-04-08,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-08,2026-04-15,2026-06-03T16:29:09+00:00,,,,,0.1031282863780375,0.009293615755811668,-0.04238925604042998,,2.1219550697935325,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-08,causal_hsmm,Trend,2,1,early,0.1639871382636656,available,unavailable,10,1.0,Repair,2026-04-22,2026-04-09,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-08,2026-04-08,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-08,2026-04-22,2026-06-03T16:29:09+00:00,,,,,0.1031282863780375,0.009293615755811668,-0.04238925604042998,,2.1219550697935325,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-08,causal_hsmm,Trend,2,1,early,0.1639871382636656,available,unavailable,20,1.0,Repair,2026-05-11,2026-04-09,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-08,2026-04-08,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-08,2026-05-11,2026-06-03T16:29:09+00:00,,,,,0.1031282863780375,0.009293615755811668,-0.04238925604042998,,2.1219550697935325,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-09,causal_hsmm,Repair,1,1,early,0.362028217431784,available,unavailable,1,0.0,Neutral,2026-04-10,2026-04-24,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-09,2026-04-09,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-09,2026-04-10,2026-06-03T16:29:09+00:00,,,,,0.10320122117362904,0.016569021876372547,-0.039350947511566536,,0.5459685586835588,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-09,causal_hsmm,Repair,1,1,early,0.362028217431784,available,unavailable,3,0.0,Neutral,2026-04-14,2026-04-24,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-09,2026-04-09,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-09,2026-04-14,2026-06-03T16:29:09+00:00,,,,,0.10320122117362904,0.016569021876372547,-0.039350947511566536,,0.5459685586835588,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-09,causal_hsmm,Repair,1,1,early,0.362028217431784,available,unavailable,5,0.0,Neutral,2026-04-16,2026-04-24,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-09,2026-04-09,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-09,2026-04-16,2026-06-03T16:29:09+00:00,,,,,0.10320122117362904,0.016569021876372547,-0.039350947511566536,,0.5459685586835588,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-09,causal_hsmm,Repair,1,1,early,0.362028217431784,available,unavailable,10,0.0,Neutral,2026-04-23,2026-04-24,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-09,2026-04-09,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-09,2026-04-23,2026-06-03T16:29:09+00:00,,,,,0.10320122117362904,0.016569021876372547,-0.039350947511566536,,0.5459685586835588,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-09,causal_hsmm,Repair,1,1,early,0.362028217431784,available,unavailable,20,1.0,Neutral,2026-05-12,2026-04-24,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-09,2026-04-09,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-09,2026-05-12,2026-06-03T16:29:09+00:00,,,,,0.10320122117362904,0.016569021876372547,-0.039350947511566536,,0.5459685586835588,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-10,causal_hsmm,Repair,1,2,early,0.4944496168445176,available,unavailable,1,0.0,Neutral,2026-04-13,2026-04-24,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-10,2026-04-10,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-10,2026-04-13,2026-06-03T16:29:09+00:00,,,,,0.10387518061289691,0.022678515453866677,-0.020232641883913383,,1.7355065249849178,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-10,causal_hsmm,Repair,1,2,early,0.4944496168445176,available,unavailable,3,0.0,Neutral,2026-04-15,2026-04-24,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-10,2026-04-10,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-10,2026-04-15,2026-06-03T16:29:09+00:00,,,,,0.10387518061289691,0.022678515453866677,-0.020232641883913383,,1.7355065249849178,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-10,causal_hsmm,Repair,1,2,early,0.4944496168445176,available,unavailable,5,0.0,Neutral,2026-04-17,2026-04-24,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-10,2026-04-10,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-10,2026-04-17,2026-06-03T16:29:09+00:00,,,,,0.10387518061289691,0.022678515453866677,-0.020232641883913383,,1.7355065249849178,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-10,causal_hsmm,Repair,1,2,early,0.4944496168445176,available,unavailable,10,1.0,Neutral,2026-04-24,2026-04-24,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-10,2026-04-10,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-10,2026-04-24,2026-06-03T16:29:09+00:00,,,,,0.10387518061289691,0.022678515453866677,-0.020232641883913383,,1.7355065249849178,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-10,causal_hsmm,Repair,1,2,early,0.4944496168445176,available,unavailable,20,1.0,Neutral,2026-05-13,2026-04-24,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-10,2026-04-10,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-10,2026-05-13,2026-06-03T16:29:09+00:00,,,,,0.10387518061289691,0.022678515453866677,-0.020232641883913383,,1.7355065249849178,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-13,causal_hsmm,Repair,1,3,mature,0.5740886628947933,available,unavailable,1,0.0,Neutral,2026-04-14,2026-04-24,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-13,2026-04-13,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-13,2026-04-14,2026-06-03T16:29:09+00:00,,,,,0.1036167813294646,0.02432321962537909,-0.016367001365033218,,0.9955378093978565,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-13,causal_hsmm,Repair,1,3,mature,0.5740886628947933,available,unavailable,3,0.0,Neutral,2026-04-16,2026-04-24,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-13,2026-04-13,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-13,2026-04-16,2026-06-03T16:29:09+00:00,,,,,0.1036167813294646,0.02432321962537909,-0.016367001365033218,,0.9955378093978565,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-13,causal_hsmm,Repair,1,3,mature,0.5740886628947933,available,unavailable,5,0.0,Neutral,2026-04-20,2026-04-24,observed_negative,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-13,2026-04-13,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-13,2026-04-20,2026-06-03T16:29:09+00:00,,,,,0.1036167813294646,0.02432321962537909,-0.016367001365033218,,0.9955378093978565,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-13,causal_hsmm,Repair,1,3,mature,0.5740886628947933,available,unavailable,10,1.0,Neutral,2026-04-27,2026-04-24,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-13,2026-04-13,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-13,2026-04-27,2026-06-03T16:29:09+00:00,,,,,0.1036167813294646,0.02432321962537909,-0.016367001365033218,,0.9955378093978565,
exit_target_dataset_v1:43f66a906bec3cc3,hsmm_lifecycle_primary_v1,hsmm_lifecycle_primary_v1,concept:2025年报预增,concept:2025年报预增,2026-04-13,causal_hsmm,Repair,1,3,mature,0.5740886628947933,available,unavailable,20,1.0,Neutral,2026-05-14,2026-04-24,observed_positive,1.0,exit_target_dataset_v1,latest_asof,2026-05-28,full_run,2026-04-13,2026-04-13,False,hsmm_lifecycle_primary_v1:concept:2025年报预增:2026-04-13,2026-05-14,2026-06-03T16:29:09+00:00,,,,,0.1036167813294646,0.02432321962537909,-0.016367001365033218,,0.9955378093978565,
