fold_id,entity_id,trade_date,horizon,threshold_type,threshold_value,target_usage,baseline_family,baseline_name,score,score_available,feature_asof_date,event_label,future_mae,future_mdd,future_return
fold_1,industry:个护用品,2014-01-13,10,fixed,0.03,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.004219539014833407,0.016622314251963033,0.04101844712311964
fold_1,industry:个护用品,2014-01-13,10,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.004219539014833407,0.016622314251963033,0.04101844712311964
fold_1,industry:个护用品,2014-01-13,10,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.004219539014833407,0.016622314251963033,0.04101844712311964
fold_1,industry:个护用品,2014-01-13,10,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.004219539014833407,0.016622314251963033,0.04101844712311964
fold_1,industry:个护用品,2014-01-13,20,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.004219539014833407,0.016622314251963033,0.11711717894157014
fold_1,industry:个护用品,2014-01-13,20,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.004219539014833407,0.016622314251963033,0.11711717894157014
fold_1,industry:个护用品,2014-01-13,20,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.004219539014833407,0.016622314251963033,0.11711717894157014
fold_1,industry:个护用品,2014-01-13,20,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.004219539014833407,0.016622314251963033,0.11711717894157014
fold_1,industry:中药Ⅱ,2014-01-13,1,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.015410917174472516,0.0,0.015410917174472516
fold_1,industry:中药Ⅱ,2014-01-13,1,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.015410917174472516,0.0,0.015410917174472516
fold_1,industry:中药Ⅱ,2014-01-13,1,fixed,0.08,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.015410917174472516,0.0,0.015410917174472516
fold_1,industry:中药Ⅱ,2014-01-13,1,fixed,0.1,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.015410917174472516,0.0,0.015410917174472516
fold_1,industry:中药Ⅱ,2014-01-13,3,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.015410917174472516,0.00046173688278017266,0.026623826635848724
fold_1,industry:中药Ⅱ,2014-01-13,3,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.015410917174472516,0.00046173688278017266,0.026623826635848724
fold_1,industry:中药Ⅱ,2014-01-13,3,fixed,0.08,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.015410917174472516,0.00046173688278017266,0.026623826635848724
fold_1,industry:中药Ⅱ,2014-01-13,3,fixed,0.1,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.015410917174472516,0.00046173688278017266,0.026623826635848724
fold_1,industry:中药Ⅱ,2014-01-13,5,fixed,0.03,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.003207492780221255,0.023260274247069224,0.003207492780221255
fold_1,industry:中药Ⅱ,2014-01-13,5,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.003207492780221255,0.023260274247069224,0.003207492780221255
fold_1,industry:中药Ⅱ,2014-01-13,5,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.003207492780221255,0.023260274247069224,0.003207492780221255
fold_1,industry:中药Ⅱ,2014-01-13,5,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.003207492780221255,0.023260274247069224,0.003207492780221255
fold_1,industry:中药Ⅱ,2014-01-13,10,fixed,0.03,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.003207492780221255,0.023260274247069224,0.04075423114454857
fold_1,industry:中药Ⅱ,2014-01-13,10,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.003207492780221255,0.023260274247069224,0.04075423114454857
fold_1,industry:中药Ⅱ,2014-01-13,10,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.003207492780221255,0.023260274247069224,0.04075423114454857
fold_1,industry:中药Ⅱ,2014-01-13,10,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.003207492780221255,0.023260274247069224,0.04075423114454857
fold_1,industry:中药Ⅱ,2014-01-13,20,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.003207492780221255,0.023260274247069224,0.13571906282905366
fold_1,industry:中药Ⅱ,2014-01-13,20,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.003207492780221255,0.023260274247069224,0.13571906282905366
fold_1,industry:中药Ⅱ,2014-01-13,20,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.003207492780221255,0.023260274247069224,0.13571906282905366
fold_1,industry:中药Ⅱ,2014-01-13,20,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.003207492780221255,0.023260274247069224,0.13571906282905366
fold_1,industry:乘用车,2014-01-13,1,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01867644303550442,0.0,0.01867644303550442
fold_1,industry:乘用车,2014-01-13,1,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01867644303550442,0.0,0.01867644303550442
fold_1,industry:乘用车,2014-01-13,1,fixed,0.08,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01867644303550442,0.0,0.01867644303550442
fold_1,industry:乘用车,2014-01-13,1,fixed,0.1,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01867644303550442,0.0,0.01867644303550442
fold_1,industry:乘用车,2014-01-13,3,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.010695193180466633,0.007834921391972838,0.010695193180466633
fold_1,industry:乘用车,2014-01-13,3,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.010695193180466633,0.007834921391972838,0.010695193180466633
fold_1,industry:乘用车,2014-01-13,3,fixed,0.08,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.010695193180466633,0.007834921391972838,0.010695193180466633
fold_1,industry:乘用车,2014-01-13,3,fixed,0.1,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.010695193180466633,0.007834921391972838,0.010695193180466633
fold_1,industry:乘用车,2014-01-13,5,fixed,0.03,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018252521518331788,0.03625190786172827,-0.018252521518331788
fold_1,industry:乘用车,2014-01-13,5,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018252521518331788,0.03625190786172827,-0.018252521518331788
fold_1,industry:乘用车,2014-01-13,5,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018252521518331788,0.03625190786172827,-0.018252521518331788
fold_1,industry:乘用车,2014-01-13,5,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018252521518331788,0.03625190786172827,-0.018252521518331788
fold_1,industry:乘用车,2014-01-13,10,fixed,0.03,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018252521518331788,0.03625190786172827,0.050959540275508086
fold_1,industry:乘用车,2014-01-13,10,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018252521518331788,0.03625190786172827,0.050959540275508086
fold_1,industry:乘用车,2014-01-13,10,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018252521518331788,0.03625190786172827,0.050959540275508086
fold_1,industry:乘用车,2014-01-13,10,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018252521518331788,0.03625190786172827,0.050959540275508086
fold_1,industry:乘用车,2014-01-13,20,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018252521518331788,0.03625190786172827,0.1398106729224815
fold_1,industry:乘用车,2014-01-13,20,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018252521518331788,0.03625190786172827,0.1398106729224815
fold_1,industry:乘用车,2014-01-13,20,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018252521518331788,0.03625190786172827,0.1398106729224815
fold_1,industry:乘用车,2014-01-13,20,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018252521518331788,0.03625190786172827,0.1398106729224815
fold_1,industry:互联网电商,2014-01-13,1,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01774599290191059,0.0,0.01774599290191059
fold_1,industry:互联网电商,2014-01-13,1,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01774599290191059,0.0,0.01774599290191059
fold_1,industry:互联网电商,2014-01-13,1,fixed,0.08,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01774599290191059,0.0,0.01774599290191059
fold_1,industry:互联网电商,2014-01-13,1,fixed,0.1,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01774599290191059,0.0,0.01774599290191059
fold_1,industry:互联网电商,2014-01-13,3,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01774599290191059,0.00595995253828685,0.02425823774590974
fold_1,industry:互联网电商,2014-01-13,3,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01774599290191059,0.00595995253828685,0.02425823774590974
fold_1,industry:互联网电商,2014-01-13,3,fixed,0.08,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01774599290191059,0.00595995253828685,0.02425823774590974
fold_1,industry:互联网电商,2014-01-13,3,fixed,0.1,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01774599290191059,0.00595995253828685,0.02425823774590974
fold_1,industry:互联网电商,2014-01-13,5,fixed,0.03,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.009691679113736362,0.03890826159045735,-0.009691679113736362
fold_1,industry:互联网电商,2014-01-13,5,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.009691679113736362,0.03890826159045735,-0.009691679113736362
fold_1,industry:互联网电商,2014-01-13,5,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.009691679113736362,0.03890826159045735,-0.009691679113736362
fold_1,industry:互联网电商,2014-01-13,5,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.009691679113736362,0.03890826159045735,-0.009691679113736362
fold_1,industry:互联网电商,2014-01-13,10,fixed,0.03,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.009691679113736362,0.03890826159045735,0.08311704581834078
fold_1,industry:互联网电商,2014-01-13,10,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.009691679113736362,0.03890826159045735,0.08311704581834078
fold_1,industry:互联网电商,2014-01-13,10,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.009691679113736362,0.03890826159045735,0.08311704581834078
fold_1,industry:互联网电商,2014-01-13,10,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.009691679113736362,0.03890826159045735,0.08311704581834078
fold_1,industry:互联网电商,2014-01-13,20,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.009691679113736362,0.03890826159045735,0.1573244948172814
fold_1,industry:互联网电商,2014-01-13,20,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.009691679113736362,0.03890826159045735,0.1573244948172814
fold_1,industry:互联网电商,2014-01-13,20,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.009691679113736362,0.03890826159045735,0.1573244948172814
fold_1,industry:互联网电商,2014-01-13,20,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.009691679113736362,0.03890826159045735,0.1573244948172814
fold_1,industry:休闲食品,2014-01-13,1,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02623280875562428,0.0,0.02623280875562428
fold_1,industry:休闲食品,2014-01-13,1,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02623280875562428,0.0,0.02623280875562428
fold_1,industry:休闲食品,2014-01-13,1,fixed,0.08,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02623280875562428,0.0,0.02623280875562428
fold_1,industry:休闲食品,2014-01-13,1,fixed,0.1,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02623280875562428,0.0,0.02623280875562428
fold_1,industry:休闲食品,2014-01-13,3,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02623280875562428,0.0,0.05116802418682265
fold_1,industry:休闲食品,2014-01-13,3,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02623280875562428,0.0,0.05116802418682265
fold_1,industry:休闲食品,2014-01-13,3,fixed,0.08,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02623280875562428,0.0,0.05116802418682265
fold_1,industry:休闲食品,2014-01-13,3,fixed,0.1,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02623280875562428,0.0,0.05116802418682265
fold_1,industry:休闲食品,2014-01-13,5,fixed,0.03,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.00047664324460416907,0.0482238612437178,0.00047664324460416907
fold_1,industry:休闲食品,2014-01-13,5,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.00047664324460416907,0.0482238612437178,0.00047664324460416907
fold_1,industry:休闲食品,2014-01-13,5,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.00047664324460416907,0.0482238612437178,0.00047664324460416907
fold_1,industry:休闲食品,2014-01-13,5,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.00047664324460416907,0.0482238612437178,0.00047664324460416907
fold_1,industry:休闲食品,2014-01-13,10,fixed,0.03,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.00047664324460416907,0.0482238612437178,0.05536464428126253
fold_1,industry:休闲食品,2014-01-13,10,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.00047664324460416907,0.0482238612437178,0.05536464428126253
fold_1,industry:休闲食品,2014-01-13,10,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.00047664324460416907,0.0482238612437178,0.05536464428126253
fold_1,industry:休闲食品,2014-01-13,10,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.00047664324460416907,0.0482238612437178,0.05536464428126253
fold_1,industry:休闲食品,2014-01-13,20,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.0043156743757212235,0.06659100100351989,0.11883192361008565
fold_1,industry:休闲食品,2014-01-13,20,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.0043156743757212235,0.06659100100351989,0.11883192361008565
fold_1,industry:休闲食品,2014-01-13,20,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.0043156743757212235,0.06659100100351989,0.11883192361008565
fold_1,industry:休闲食品,2014-01-13,20,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.0043156743757212235,0.06659100100351989,0.11883192361008565
fold_1,industry:保险Ⅱ,2014-01-13,1,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.011680484387622814,0.0,0.011680484387622814
fold_1,industry:保险Ⅱ,2014-01-13,1,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.011680484387622814,0.0,0.011680484387622814
fold_1,industry:保险Ⅱ,2014-01-13,1,fixed,0.08,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.011680484387622814,0.0,0.011680484387622814
fold_1,industry:保险Ⅱ,2014-01-13,1,fixed,0.1,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.011680484387622814,0.0,0.011680484387622814
fold_1,industry:保险Ⅱ,2014-01-13,3,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.006982478002884651,0.004643764960615915,0.025077019305536297
fold_1,industry:保险Ⅱ,2014-01-13,3,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.006982478002884651,0.004643764960615915,0.025077019305536297
fold_1,industry:保险Ⅱ,2014-01-13,3,fixed,0.08,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.006982478002884651,0.004643764960615915,0.025077019305536297
fold_1,industry:保险Ⅱ,2014-01-13,3,fixed,0.1,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.006982478002884651,0.004643764960615915,0.025077019305536297
fold_1,industry:保险Ⅱ,2014-01-13,5,fixed,0.03,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.006982478002884651,0.017353778876957215,0.0072880593806576854
fold_1,industry:保险Ⅱ,2014-01-13,5,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.006982478002884651,0.017353778876957215,0.0072880593806576854
fold_1,industry:保险Ⅱ,2014-01-13,5,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.006982478002884651,0.017353778876957215,0.0072880593806576854
fold_1,industry:保险Ⅱ,2014-01-13,5,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.006982478002884651,0.017353778876957215,0.0072880593806576854
fold_1,industry:保险Ⅱ,2014-01-13,10,fixed,0.03,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018631489542763058,0.05194358172612068,-0.018631489542763058
fold_1,industry:保险Ⅱ,2014-01-13,10,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018631489542763058,0.05194358172612068,-0.018631489542763058
fold_1,industry:保险Ⅱ,2014-01-13,10,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018631489542763058,0.05194358172612068,-0.018631489542763058
fold_1,industry:保险Ⅱ,2014-01-13,10,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.018631489542763058,0.05194358172612068,-0.018631489542763058
fold_1,industry:保险Ⅱ,2014-01-13,20,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,True,-0.03392980751265051,0.06672260549303255,0.011190758673897516
fold_1,industry:保险Ⅱ,2014-01-13,20,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.03392980751265051,0.06672260549303255,0.011190758673897516
fold_1,industry:保险Ⅱ,2014-01-13,20,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.03392980751265051,0.06672260549303255,0.011190758673897516
fold_1,industry:保险Ⅱ,2014-01-13,20,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,-0.03392980751265051,0.06672260549303255,0.011190758673897516
fold_1,industry:元件,2014-01-13,1,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.0,0.02485452484484596
fold_1,industry:元件,2014-01-13,1,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.0,0.02485452484484596
fold_1,industry:元件,2014-01-13,1,fixed,0.08,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.0,0.02485452484484596
fold_1,industry:元件,2014-01-13,1,fixed,0.1,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.0,0.02485452484484596
fold_1,industry:元件,2014-01-13,3,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.0,0.03872914665149518
fold_1,industry:元件,2014-01-13,3,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.0,0.03872914665149518
fold_1,industry:元件,2014-01-13,3,fixed,0.08,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.0,0.03872914665149518
fold_1,industry:元件,2014-01-13,3,fixed,0.1,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.0,0.03872914665149518
fold_1,industry:元件,2014-01-13,5,fixed,0.03,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.013050236983879526,0.025173485125630446
fold_1,industry:元件,2014-01-13,5,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.013050236983879526,0.025173485125630446
fold_1,industry:元件,2014-01-13,5,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.013050236983879526,0.025173485125630446
fold_1,industry:元件,2014-01-13,5,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.013050236983879526,0.025173485125630446
fold_1,industry:元件,2014-01-13,10,fixed,0.03,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.013050236983879526,0.10589020783320935
fold_1,industry:元件,2014-01-13,10,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.013050236983879526,0.10589020783320935
fold_1,industry:元件,2014-01-13,10,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.013050236983879526,0.10589020783320935
fold_1,industry:元件,2014-01-13,10,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.013050236983879526,0.10589020783320935
fold_1,industry:元件,2014-01-13,20,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.024743270153927077,0.22208568192159084
fold_1,industry:元件,2014-01-13,20,fixed,0.05,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.024743270153927077,0.22208568192159084
fold_1,industry:元件,2014-01-13,20,fixed,0.08,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.024743270153927077,0.22208568192159084
fold_1,industry:元件,2014-01-13,20,fixed,0.1,eligible,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.02485452484484596,0.024743270153927077,0.22208568192159084
fold_1,industry:光伏设备,2014-01-13,1,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01942471253684097,0.0,0.01942471253684097
fold_1,industry:光伏设备,2014-01-13,1,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01942471253684097,0.0,0.01942471253684097
fold_1,industry:光伏设备,2014-01-13,1,fixed,0.08,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01942471253684097,0.0,0.01942471253684097
fold_1,industry:光伏设备,2014-01-13,1,fixed,0.1,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01942471253684097,0.0,0.01942471253684097
fold_1,industry:光伏设备,2014-01-13,3,fixed,0.03,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01942471253684097,0.0,0.04759067942530648
fold_1,industry:光伏设备,2014-01-13,3,fixed,0.05,diagnostic_only,empirical_event_rate,rolling_global_event_rate,0.11270491803278689,True,2014-01-09,False,0.01942471253684097,0.0,0.04759067942530648
