trade_date,entity_type,entity_id,sector_code,sector_name,taxonomy_provider,taxonomy_version,taxonomy_level,feature_scope_id,universe_id,entity_segment_id,split_role,target_usage,horizon,threshold_type,threshold_value,target_kind,future_return,future_mae,future_mdd,future_realized_vol,future_downside_vol,event_label,target_observation_end_date,censoring_status,exclusion_reason,sample_weight,target_definition_version,source_db_path,created_at
2014-01-03,sw2021_l2_industry,industry:IT服务Ⅱ,industry:IT服务Ⅱ,IT服务Ⅱ,SW,SW2021,L2,stage03v_wp1_target_scope_v1,stage03v_sw2021_l2_target_universe_v1,industry:IT服务Ⅱ::segment_1,historical_development,eligible,20,fixed,0.05,downside_event,0.18500089126416452,-0.04078153238212334,0.046776466405241024,0.018617921717710758,0.00840335155970444,False,2014-02-07,labeled,,1.0,stage03v1_downside_event_target_v1,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T08:41:21+00:00
2014-01-03,sw2021_l2_industry,industry:IT服务Ⅱ,industry:IT服务Ⅱ,IT服务Ⅱ,SW,SW2021,L2,stage03v_wp1_target_scope_v1,stage03v_sw2021_l2_target_universe_v1,industry:IT服务Ⅱ::segment_1,historical_development,eligible,20,fixed,0.08,downside_event,0.18500089126416452,-0.04078153238212334,0.046776466405241024,0.018617921717710758,0.00840335155970444,False,2014-02-07,labeled,,1.0,stage03v1_downside_event_target_v1,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T08:41:21+00:00
2014-01-03,sw2021_l2_industry,industry:IT服务Ⅱ,industry:IT服务Ⅱ,IT服务Ⅱ,SW,SW2021,L2,stage03v_wp1_target_scope_v1,stage03v_sw2021_l2_target_universe_v1,industry:IT服务Ⅱ::segment_1,historical_development,eligible,20,fixed,0.1,downside_event,0.18500089126416452,-0.04078153238212334,0.046776466405241024,0.018617921717710758,0.00840335155970444,False,2014-02-07,labeled,,1.0,stage03v1_downside_event_target_v1,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T08:41:21+00:00
2014-01-06,sw2021_l2_industry,industry:IT服务Ⅱ,industry:IT服务Ⅱ,IT服务Ⅱ,SW,SW2021,L2,stage03v_wp1_target_scope_v1,stage03v_sw2021_l2_target_universe_v1,industry:IT服务Ⅱ::segment_1,historical_development,diagnostic_only,1,fixed,0.03,downside_event,0.009581017533612401,0.009581017533612401,0.0,0.0,0.0,False,2014-01-07,labeled,,1.0,stage03v1_downside_event_target_v1,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T08:41:21+00:00
2014-01-06,sw2021_l2_industry,industry:IT服务Ⅱ,industry:IT服务Ⅱ,IT服务Ⅱ,SW,SW2021,L2,stage03v_wp1_target_scope_v1,stage03v_sw2021_l2_target_universe_v1,industry:IT服务Ⅱ::segment_1,historical_development,diagnostic_only,1,fixed,0.05,downside_event,0.009581017533612401,0.009581017533612401,0.0,0.0,0.0,False,2014-01-07,labeled,,1.0,stage03v1_downside_event_target_v1,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T08:41:21+00:00
2014-01-06,sw2021_l2_industry,industry:IT服务Ⅱ,industry:IT服务Ⅱ,IT服务Ⅱ,SW,SW2021,L2,stage03v_wp1_target_scope_v1,stage03v_sw2021_l2_target_universe_v1,industry:IT服务Ⅱ::segment_1,historical_development,diagnostic_only,1,fixed,0.08,downside_event,0.009581017533612401,0.009581017533612401,0.0,0.0,0.0,False,2014-01-07,labeled,,1.0,stage03v1_downside_event_target_v1,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T08:41:21+00:00
2014-01-06,sw2021_l2_industry,industry:IT服务Ⅱ,industry:IT服务Ⅱ,IT服务Ⅱ,SW,SW2021,L2,stage03v_wp1_target_scope_v1,stage03v_sw2021_l2_target_universe_v1,industry:IT服务Ⅱ::segment_1,historical_development,diagnostic_only,1,fixed,0.1,downside_event,0.009581017533612401,0.009581017533612401,0.0,0.0,0.0,False,2014-01-07,labeled,,1.0,stage03v1_downside_event_target_v1,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T08:41:21+00:00
2014-01-06,sw2021_l2_industry,industry:IT服务Ⅱ,industry:IT服务Ⅱ,IT服务Ⅱ,SW,SW2021,L2,stage03v_wp1_target_scope_v1,stage03v_sw2021_l2_target_universe_v1,industry:IT服务Ⅱ::segment_1,historical_development,diagnostic_only,3,fixed,0.03,downside_event,0.01620373227214289,0.009581017533612401,0.014405190058117912,0.014850474399068121,0.0,False,2014-01-09,labeled,,1.0,stage03v1_downside_event_target_v1,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T08:41:21+00:00
2014-01-06,sw2021_l2_industry,industry:IT服务Ⅱ,industry:IT服务Ⅱ,IT服务Ⅱ,SW,SW2021,L2,stage03v_wp1_target_scope_v1,stage03v_sw2021_l2_target_universe_v1,industry:IT服务Ⅱ::segment_1,historical_development,diagnostic_only,3,fixed,0.05,downside_event,0.01620373227214289,0.009581017533612401,0.014405190058117912,0.014850474399068121,0.0,False,2014-01-09,labeled,,1.0,stage03v1_downside_event_target_v1,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T08:41:21+00:00
2014-01-06,sw2021_l2_industry,industry:IT服务Ⅱ,industry:IT服务Ⅱ,IT服务Ⅱ,SW,SW2021,L2,stage03v_wp1_target_scope_v1,stage03v_sw2021_l2_target_universe_v1,industry:IT服务Ⅱ::segment_1,historical_development,diagnostic_only,3,fixed,0.08,downside_event,0.01620373227214289,0.009581017533612401,0.014405190058117912,0.014850474399068121,0.0,False,2014-01-09,labeled,,1.0,stage03v1_downside_event_target_v1,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T08:41:21+00:00
2014-01-06,sw2021_l2_industry,industry:IT服务Ⅱ,industry:IT服务Ⅱ,IT服务Ⅱ,SW,SW2021,L2,stage03v_wp1_target_scope_v1,stage03v_sw2021_l2_target_universe_v1,industry:IT服务Ⅱ::segment_1,historical_development,diagnostic_only,3,fixed,0.1,downside_event,0.01620373227214289,0.009581017533612401,0.014405190058117912,0.014850474399068121,0.0,False,2014-01-09,labeled,,1.0,stage03v1_downside_event_target_v1,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T08:41:21+00:00
2014-01-06,sw2021_l2_industry,industry:IT服务Ⅱ,industry:IT服务Ⅱ,IT服务Ⅱ,SW,SW2021,L2,stage03v_wp1_target_scope_v1,stage03v_sw2021_l2_target_universe_v1,industry:IT服务Ⅱ::segment_1,historical_development,eligible,5,fixed,0.03,downside_event,-0.017172875955227318,-0.017172875955227318,0.046776466405241024,0.01682187946515323,0.007649607980154914,False,2014-01-13,labeled,,1.0,stage03v1_downside_event_target_v1,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T08:41:21+00:00
