trade_date,entity_id,sector_name,split_role,target_usage,horizon,threshold_type,threshold_value,target_kind,target_observation_start_date,target_observation_end_date,future_return,future_mae,future_mdd,future_realized_vol,future_downside_vol,event_label,censoring_status,exclusion_reason,sample_weight,source_db_path,created_at
2014-01-20,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.05,downside_event,2014-01-21,2014-02-10,0.2051946079835394,0.02148463556197866,0.006476331372326172,0.01339645389440231,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-20,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.08,downside_event,2014-01-21,2014-02-10,0.2051946079835394,0.02148463556197866,0.006476331372326172,0.01339645389440231,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-20,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.1,downside_event,2014-01-21,2014-02-10,0.2051946079835394,0.02148463556197866,0.006476331372326172,0.01339645389440231,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-20,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,20,fixed,0.03,downside_event,2014-01-21,2014-02-24,0.2581770976275488,0.02148463556197866,0.027499118784850896,0.018041810889530118,0.009795606561324086,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-20,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.05,downside_event,2014-01-21,2014-02-24,0.2581770976275488,0.02148463556197866,0.027499118784850896,0.018041810889530118,0.009795606561324086,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-20,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.08,downside_event,2014-01-21,2014-02-24,0.2581770976275488,0.02148463556197866,0.027499118784850896,0.018041810889530118,0.009795606561324086,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-20,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.1,downside_event,2014-01-21,2014-02-24,0.2581770976275488,0.02148463556197866,0.027499118784850896,0.018041810889530118,0.009795606561324086,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.03,downside_event,2014-01-22,2014-01-22,0.0223434140117722,0.0223434140117722,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.05,downside_event,2014-01-22,2014-01-22,0.0223434140117722,0.0223434140117722,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.08,downside_event,2014-01-22,2014-01-22,0.0223434140117722,0.0223434140117722,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.1,downside_event,2014-01-22,2014-01-22,0.0223434140117722,0.0223434140117722,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.03,downside_event,2014-01-22,2014-01-24,0.07985903838664132,0.0223434140117722,0.0,0.0048190331686694884,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.05,downside_event,2014-01-22,2014-01-24,0.07985903838664132,0.0223434140117722,0.0,0.0048190331686694884,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.08,downside_event,2014-01-22,2014-01-24,0.07985903838664132,0.0223434140117722,0.0,0.0048190331686694884,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.1,downside_event,2014-01-22,2014-01-24,0.07985903838664132,0.0223434140117722,0.0,0.0048190331686694884,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.03,downside_event,2014-01-22,2014-01-28,0.0921169982759813,0.0223434140117722,0.003296233089831624,0.012030938181885092,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.05,downside_event,2014-01-22,2014-01-28,0.0921169982759813,0.0223434140117722,0.003296233089831624,0.012030938181885092,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.08,downside_event,2014-01-22,2014-01-28,0.0921169982759813,0.0223434140117722,0.003296233089831624,0.012030938181885092,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.1,downside_event,2014-01-22,2014-01-28,0.0921169982759813,0.0223434140117722,0.003296233089831624,0.012030938181885092,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.03,downside_event,2014-01-22,2014-02-11,0.1760447622769037,0.0223434140117722,0.006476331372326172,0.014891905207534879,0.0015169496867574257,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.05,downside_event,2014-01-22,2014-02-11,0.1760447622769037,0.0223434140117722,0.006476331372326172,0.014891905207534879,0.0015169496867574257,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.08,downside_event,2014-01-22,2014-02-11,0.1760447622769037,0.0223434140117722,0.006476331372326172,0.014891905207534879,0.0015169496867574257,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.1,downside_event,2014-01-22,2014-02-11,0.1760447622769037,0.0223434140117722,0.006476331372326172,0.014891905207534879,0.0015169496867574257,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,20,fixed,0.03,downside_event,2014-01-22,2014-02-25,0.17610608714857467,0.0223434140117722,0.04514690334251925,0.02170883706220674,0.015032700143619114,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.05,downside_event,2014-01-22,2014-02-25,0.17610608714857467,0.0223434140117722,0.04514690334251925,0.02170883706220674,0.015032700143619114,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.08,downside_event,2014-01-22,2014-02-25,0.17610608714857467,0.0223434140117722,0.04514690334251925,0.02170883706220674,0.015032700143619114,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-21,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.1,downside_event,2014-01-22,2014-02-25,0.17610608714857467,0.0223434140117722,0.04514690334251925,0.02170883706220674,0.015032700143619114,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.03,downside_event,2014-01-23,2014-01-23,0.03276332134950177,0.03276332134950177,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.05,downside_event,2014-01-23,2014-01-23,0.03276332134950177,0.03276332134950177,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.08,downside_event,2014-01-23,2014-01-23,0.03276332134950177,0.03276332134950177,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.1,downside_event,2014-01-23,2014-01-23,0.03276332134950177,0.03276332134950177,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.03,downside_event,2014-01-23,2014-01-27,0.07178151754727913,0.03276332134950177,0.0,0.007390351503796648,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.05,downside_event,2014-01-23,2014-01-27,0.07178151754727913,0.03276332134950177,0.0,0.007390351503796648,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.08,downside_event,2014-01-23,2014-01-27,0.07178151754727913,0.03276332134950177,0.0,0.007390351503796648,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.1,downside_event,2014-01-23,2014-01-27,0.07178151754727913,0.03276332134950177,0.0,0.007390351503796648,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.03,downside_event,2014-01-23,2014-01-29,0.10905066332148738,0.03276332134950177,0.003296233089831624,0.014609290860156993,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.05,downside_event,2014-01-23,2014-01-29,0.10905066332148738,0.03276332134950177,0.003296233089831624,0.014609290860156993,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.08,downside_event,2014-01-23,2014-01-29,0.10905066332148738,0.03276332134950177,0.003296233089831624,0.014609290860156993,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.1,downside_event,2014-01-23,2014-01-29,0.10905066332148738,0.03276332134950177,0.003296233089831624,0.014609290860156993,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.03,downside_event,2014-01-23,2014-02-12,0.1580397586470339,0.03276332134950177,0.006476331372326172,0.01501304680944046,0.0015169496867574257,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.05,downside_event,2014-01-23,2014-02-12,0.1580397586470339,0.03276332134950177,0.006476331372326172,0.01501304680944046,0.0015169496867574257,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.08,downside_event,2014-01-23,2014-02-12,0.1580397586470339,0.03276332134950177,0.006476331372326172,0.01501304680944046,0.0015169496867574257,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.1,downside_event,2014-01-23,2014-02-12,0.1580397586470339,0.03276332134950177,0.006476331372326172,0.01501304680944046,0.0015169496867574257,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,20,fixed,0.03,downside_event,2014-01-23,2014-02-26,0.15387536905255206,0.03276332134950177,0.04514690334251925,0.021494822171400637,0.015032700143619114,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.05,downside_event,2014-01-23,2014-02-26,0.15387536905255206,0.03276332134950177,0.04514690334251925,0.021494822171400637,0.015032700143619114,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.08,downside_event,2014-01-23,2014-02-26,0.15387536905255206,0.03276332134950177,0.04514690334251925,0.021494822171400637,0.015032700143619114,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-22,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.1,downside_event,2014-01-23,2014-02-26,0.15387536905255206,0.03276332134950177,0.04514690334251925,0.021494822171400637,0.015032700143619114,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.03,downside_event,2014-01-24,2014-01-24,0.022749930227295545,0.022749930227295545,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.05,downside_event,2014-01-24,2014-01-24,0.022749930227295545,0.022749930227295545,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.08,downside_event,2014-01-24,2014-01-24,0.022749930227295545,0.022749930227295545,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.1,downside_event,2014-01-24,2014-01-24,0.022749930227295545,0.022749930227295545,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.03,downside_event,2014-01-24,2014-01-28,0.034359619247708695,0.022749930227295545,0.003296233089831624,0.010888277284539928,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.05,downside_event,2014-01-24,2014-01-28,0.034359619247708695,0.022749930227295545,0.003296233089831624,0.010888277284539928,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.08,downside_event,2014-01-24,2014-01-28,0.034359619247708695,0.022749930227295545,0.003296233089831624,0.010888277284539928,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.1,downside_event,2014-01-24,2014-01-28,0.034359619247708695,0.022749930227295545,0.003296233089831624,0.010888277284539928,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.03,downside_event,2014-01-24,2014-01-30,0.06691248705203723,0.022749930227295545,0.006476331372326172,0.016598075614949238,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.05,downside_event,2014-01-24,2014-01-30,0.06691248705203723,0.022749930227295545,0.006476331372326172,0.016598075614949238,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.08,downside_event,2014-01-24,2014-01-30,0.06691248705203723,0.022749930227295545,0.006476331372326172,0.016598075614949238,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.1,downside_event,2014-01-24,2014-01-30,0.06691248705203723,0.022749930227295545,0.006476331372326172,0.016598075614949238,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.03,downside_event,2014-01-24,2014-02-13,0.09046735344438006,0.022749930227295545,0.027499118784850896,0.018353209781012163,0.010117538673515128,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.05,downside_event,2014-01-24,2014-02-13,0.09046735344438006,0.022749930227295545,0.027499118784850896,0.018353209781012163,0.010117538673515128,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.08,downside_event,2014-01-24,2014-02-13,0.09046735344438006,0.022749930227295545,0.027499118784850896,0.018353209781012163,0.010117538673515128,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.1,downside_event,2014-01-24,2014-02-13,0.09046735344438006,0.022749930227295545,0.027499118784850896,0.018353209781012163,0.010117538673515128,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,20,fixed,0.03,downside_event,2014-01-24,2014-02-27,0.10047568446546018,0.022749930227295545,0.05666027521056094,0.02119844722433584,0.014063982222013011,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.05,downside_event,2014-01-24,2014-02-27,0.10047568446546018,0.022749930227295545,0.05666027521056094,0.02119844722433584,0.014063982222013011,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.08,downside_event,2014-01-24,2014-02-27,0.10047568446546018,0.022749930227295545,0.05666027521056094,0.02119844722433584,0.014063982222013011,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-23,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,20,fixed,0.1,downside_event,2014-01-24,2014-02-27,0.10047568446546018,0.022749930227295545,0.05666027521056094,0.02119844722433584,0.014063982222013011,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.03,downside_event,2014-01-27,2014-01-27,0.01469611937598092,0.01469611937598092,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.05,downside_event,2014-01-27,2014-01-27,0.01469611937598092,0.01469611937598092,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.08,downside_event,2014-01-27,2014-01-27,0.01469611937598092,0.01469611937598092,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,1,fixed,0.1,downside_event,2014-01-27,2014-01-27,0.01469611937598092,0.01469611937598092,0.0,0.0,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.03,downside_event,2014-01-27,2014-01-29,0.04998022996233331,0.011351444451169979,0.003296233089831624,0.016988468186725034,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.05,downside_event,2014-01-27,2014-01-29,0.04998022996233331,0.011351444451169979,0.003296233089831624,0.016988468186725034,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.08,downside_event,2014-01-27,2014-01-29,0.04998022996233331,0.011351444451169979,0.003296233089831624,0.016988468186725034,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,3,fixed,0.1,downside_event,2014-01-27,2014-01-29,0.04998022996233331,0.011351444451169979,0.003296233089831624,0.016988468186725034,0.0,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.03,downside_event,2014-01-27,2014-02-07,0.0685954999968581,0.011351444451169979,0.006476331372326172,0.016795608615542613,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.05,downside_event,2014-01-27,2014-02-07,0.0685954999968581,0.011351444451169979,0.006476331372326172,0.016795608615542613,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.08,downside_event,2014-01-27,2014-02-07,0.0685954999968581,0.011351444451169979,0.006476331372326172,0.016795608615542613,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,5,fixed,0.1,downside_event,2014-01-27,2014-02-07,0.0685954999968581,0.011351444451169979,0.006476331372326172,0.016795608615542613,0.0015900491412472238,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.03,downside_event,2014-01-27,2014-02-14,0.08528346810131504,0.011351444451169979,0.027499118784850896,0.018040706146161642,0.010117538673515128,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.05,downside_event,2014-01-27,2014-02-14,0.08528346810131504,0.011351444451169979,0.027499118784850896,0.018040706146161642,0.010117538673515128,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.08,downside_event,2014-01-27,2014-02-14,0.08528346810131504,0.011351444451169979,0.027499118784850896,0.018040706146161642,0.010117538673515128,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,eligible,10,fixed,0.1,downside_event,2014-01-27,2014-02-14,0.08528346810131504,0.011351444451169979,0.027499118784850896,0.018040706146161642,0.010117538673515128,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
2014-01-24,industry:IT服务Ⅱ,IT服务Ⅱ,historical_development,diagnostic_only,20,fixed,0.03,downside_event,2014-01-27,2014-02-28,0.09339030210538302,0.011351444451169979,0.05666027521056094,0.02097048343190255,0.014063982222013011,False,labeled,,1.0,data/db/a_share_hmm_tushare_v7.duckdb,2026-06-10T09:46:05+00:00
