asof_mode,model_variant,horizon,threshold_type,threshold_value,target_usage,calibration_method,calibration_row_count,evaluation_row_count,scored_row_count,positive_event_count,negative_event_count,event_base_rate,brier_score,brier_identity_uncalibrated,brier_calibrated,brier_retention,log_loss,expected_calibration_error,max_calibration_error,reliability_slope,reliability_intercept,roc_auc,average_precision,auc_retention_vs_identity,ap_retention_vs_identity,validation_market_event_block_count,monotonic_bin_status,calibration_fit_status,skip_reason,fold_count
close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,identity_uncalibrated_reference,155121,156202,156202,36418,119784,0.23314682270393464,0.2186110109182228,0.2186110109182228,0.2186110109182228,0.0,0.6277277740679351,0.18876175305143195,0.5047164856930412,0.3021267547374844,0.11633951531420672,0.5435629547312245,0.2653988190641614,1.0,1.0,2,mixed_or_non_monotonic,aggregate,,10
close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,platt_logistic_calibration,155121,156202,156202,36418,119784,0.23314682270393464,0.19055506026143587,0.2186110109182228,0.19055506026143587,0.028055950656786954,0.5955088517410976,0.11774956050930752,0.23771384146634236,0.6796611131586712,0.11323212314626867,0.5418979099706774,0.26259224826800664,1.0003438264435087,0.9973919103892218,2,mixed_or_non_monotonic,aggregate,,10
close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,isotonic_calibration,155121,156202,156202,36418,119784,0.23314682270393464,0.190512515789689,0.2186110109182228,0.190512515789689,0.02809849512853384,0.6201090032374925,0.11776092403641811,0.3981713667440642,0.7878176811809194,0.049062183224870146,0.5372985108259041,0.2531805567963337,0.9944563917925711,0.960664638275374,2,mixed_or_non_monotonic,aggregate,,10
close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,identity_uncalibrated_reference,155121,156202,156202,25226,130976,0.16149601157475577,0.19896037933900262,0.19896037933900262,0.19896037933900262,0.0,0.584265134062481,0.2249320068254436,0.5891143855999676,0.20912793008456926,0.08651257700670592,0.554573084392367,0.19311921691090023,1.0,1.0,2,mixed_or_non_monotonic,aggregate,,10
close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,platt_logistic_calibration,155121,156202,156202,25226,130976,0.16149601157475577,0.14534096534194096,0.19896037933900262,0.14534096534194096,0.05361941399706168,0.5099497829811812,0.11101598540265326,0.2683974198873504,1.1628974240786398,0.0470954186211391,0.5583561439977679,0.19298190248075767,1.0129917412227818,1.0134022011382862,2,mixed_or_non_monotonic,aggregate,,10
close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,isotonic_calibration,155121,156202,156202,25226,130976,0.16149601157475577,0.14583988497574515,0.19896037933900262,0.14583988497574515,0.053120494363257456,0.5652796664818347,0.11199789119642464,0.31962946294079503,0.5553200522823555,0.0898843917262491,0.5516653185284046,0.18936415305549345,1.0023093532718985,1.0044598299596157,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,156237,157442,157442,6383,151059,0.04054191384763913,0.1530884554249907,0.1530884554249907,0.1530884554249907,0.0,0.48570181316244715,0.32109416358265996,0.7336899793633481,0.20956446805822432,-0.03807188382022913,0.6613336541261398,0.07822395266877855,1.0,1.0,7,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,156237,157442,157442,6383,151059,0.04054191384763913,0.038752907831320973,0.1530884554249907,0.038752907831320973,0.11433554759366973,0.16829502479702507,0.022127437976519337,0.13330777795414683,1.015498189398884,0.00010788845751578368,0.6613336541261398,0.07822395266877855,1.0,1.0,7,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,156237,157442,157442,6383,151059,0.04054191384763913,0.03860091949888245,0.1530884554249907,0.03860091949888245,0.11448753592610825,0.16863517068129247,0.019411237616499225,0.07236151249516923,0.8455832717277604,0.008795063485273296,0.6584289341075016,0.08026048092814006,0.9952860518255306,1.0162657942665567,7,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,156237,157442,157442,1702,155740,0.010810330153326305,0.09281154938626143,0.09281154938626143,0.09281154938626143,0.0,0.33402774056877044,0.2468874097241372,0.7863326091047039,0.06676783840517322,-0.005279278940198739,0.6970264084258914,0.03218507204622771,1.0,1.0,1,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,platt_logistic_calibration,156237,157442,157442,1702,155740,0.010810330153326305,0.010733860859038522,0.09281154938626143,0.010733860859038522,0.08207768852722291,0.06116248671048781,0.009640173151887806,0.039177825325809164,0.8106433020630119,0.01676747679022004,0.6970264084258914,0.03218507204622771,1.0,1.0,1,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,isotonic_calibration,156237,157442,157442,1702,155740,0.010810330153326305,0.01065226673521753,0.09281154938626143,0.01065226673521753,0.0821592826510439,0.0735270856850124,0.006826086644975883,0.05346508000055835,0.7947480173998616,0.005248754700199939,0.692938517532623,0.03225524962612121,1.0019559269651162,0.9932728147523738,1,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.08,diagnostic_only,identity_uncalibrated_reference,156237,157442,157442,381,157061,0.0024199387711030095,0.04650461339547291,0.04650461339547291,0.04650461339547291,0.0,0.19312919307052073,0.15007543400797002,0.8077494156795781,0.02619000056655818,0.0007793314391326251,0.7792970803341567,0.026768553385070004,1.0,1.0,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.08,diagnostic_only,platt_logistic_calibration,156237,141694,141694,297,141397,0.002096066170762347,0.0021029148231820546,0.044470091735533006,0.0021029148231820546,0.04236717691235096,0.015286266276212317,0.002621197898577515,0.005224644900938512,-36.62102436156056,0.0007247156865616416,0.6122738729604866,0.025853286980921358,0.876546521640573,0.8766648972959754,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.08,diagnostic_only,isotonic_calibration,156237,141694,141694,297,141397,0.002096066170762347,0.0020843714076464867,0.044470091735533006,0.0020843714076464867,0.042385720327886525,0.021856303024407935,0.000938491642762539,0.007511629471415224,0.6854485492344077,0.001134128029318992,0.7523014925665499,0.026613856237806915,0.9954355634327487,1.035728843322358,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.1,diagnostic_only,identity_uncalibrated_reference,156237,157442,157442,118,157324,0.0007494823490555253,0.024818798733366038,0.024818798733366038,0.024818798733366038,0.0,0.11731433185202285,0.09426424769923038,0.7819436072965075,0.01438694146099923,0.0005468253216580044,0.7625502428343708,0.019373349303809108,1.0,1.0,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.1,diagnostic_only,platt_logistic_calibration,156237,47206,47206,85,47121,0.001800618565436597,0.0017960198439065775,0.02874149647726855,0.0017960198439065775,0.02694547663336197,0.012332998134931397,0.0008504442187977922,0.0008504442187977922,93.82198634931639,-0.02067037487269405,0.6858840261100635,0.03412176740544358,1.0,1.0,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.1,diagnostic_only,isotonic_calibration,156237,47206,47206,85,47121,0.001800618565436597,0.0018018598630953429,0.02874149647726855,0.0018018598630953429,0.026939636614173205,0.041771486897392664,0.0007699907678125278,0.0007699907678125278,1.419761578330162,0.001979995492697942,0.5925695770569466,0.07648832680240669,0.8635495260306496,1.098286320581021,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,156113,157318,157318,25128,132190,0.15972743106319684,0.2034038025267472,0.2034038025267472,0.2034038025267472,0.0,0.5966699559008442,0.2652284400698569,0.5016579601808877,0.5438917600879183,-0.07922351316186284,0.5979628694302336,0.21507053130454654,1.0,1.0,11,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,156113,157318,157318,25128,132190,0.15972743106319684,0.13370338761705805,0.2034038025267472,0.13370338761705805,0.06970041490968912,0.4376184937517237,0.0585189968820282,0.22504643822589127,0.8630503748821475,0.03938498481263338,0.5945550572279048,0.2133739373301538,0.9934089850084806,0.9906418740778126,11,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,156113,157318,157318,25128,132190,0.15972743106319684,0.13334350383158003,0.2034038025267472,0.13334350383158003,0.07006029869516717,0.4418994892534326,0.052365998671253765,0.2685086500433126,0.8725923635384746,0.017761813769892415,0.5939350019772949,0.22142673641421662,0.9949513488989151,1.0277579383570705,11,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,156113,157318,157318,9294,148024,0.05907779147967811,0.1548369155479617,0.1548369155479617,0.1548369155479617,0.0,0.487414720436001,0.29704138766456095,0.6925454580713545,0.23541488771071878,-0.029156072585334897,0.6347635835672535,0.10340533074332933,1.0,1.0,5,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,platt_logistic_calibration,156113,157318,157318,9294,148024,0.05907779147967811,0.056300966170026556,0.1548369155479617,0.056300966170026556,0.09853594937793511,0.23153017655948585,0.041513644455198506,0.1271666779701534,1.2440646012184515,-0.005645308028875772,0.6443577909960001,0.10425013643804745,1.0212247626084021,1.0173697735895653,5,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,isotonic_calibration,156113,157318,157318,9294,148024,0.05907779147967811,0.05609794646910499,0.1548369155479617,0.05609794646910499,0.0987389690788567,0.23977601004161997,0.03923719379141942,0.15660066045802,0.8800797234481429,0.014804402603296043,0.6338943436368345,0.10221572520087956,1.0026715657631173,0.9959601310405025,5,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,identity_uncalibrated_reference,156113,157318,157318,2684,154634,0.01706098475698903,0.09391604324335223,0.09391604324335223,0.09391604324335223,0.0,0.3304843875745417,0.23011505151034717,0.7380216213402578,0.07606317646725905,0.0005843867360468656,0.6733813739812317,0.04653924920902276,1.0,1.0,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,platt_logistic_calibration,156113,157318,157318,2684,154634,0.01706098475698903,0.016984100489788708,0.09391604324335223,0.016984100489788708,0.07693194275356353,0.09459025862351127,0.01889551169075056,0.06571070350031667,1.6138485755652954,-0.006001139207766344,0.6946558283683044,0.04637773106088732,1.0685847452693154,1.0721113473518946,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,isotonic_calibration,156113,157318,157318,2684,154634,0.01706098475698903,0.01685836743937223,0.09391604324335223,0.01685836743937223,0.07705767580398,0.14043488662026846,0.015103322560953942,0.052069680455137254,0.9869813013016845,0.008482086470728633,0.6756577277139273,0.04454667717628789,1.0232879981413538,1.0215998837841,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,identity_uncalibrated_reference,156113,157318,157318,1368,155950,0.008695762722638223,0.0674599851460608,0.0674599851460608,0.0674599851460608,0.0,0.25241392673767926,0.18175766126702603,0.7857640467743743,0.048608153527916906,0.0019010181120526844,0.6872287475947171,0.04135022927318996,1.0,1.0,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,platt_logistic_calibration,156113,157318,157318,1368,155950,0.008695762722638223,0.008695363486545933,0.0674599851460608,0.008695363486545933,0.05876462165951487,0.05606287896531701,0.010723183875481617,0.03072959984330743,5.172870253597201,0.0010833466517006687,0.6741053975408339,0.040754080292060776,0.9765258368360377,0.9692958578445354,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,isotonic_calibration,156113,157318,157318,1368,155950,0.008695762722638223,0.00863796075910133,0.0674599851460608,0.00863796075910133,0.05882202438695947,0.1002899002167855,0.008167122218043521,0.020356614503959706,1.0878929075020378,0.00526447840838661,0.6728532819582943,0.04017163239212814,0.9784990496598776,1.076989691692266,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,155989,157194,157194,40420,116774,0.2571344962275914,0.2226085253122835,0.2226085253122835,0.2226085253122835,0.0,0.6369489418010684,0.1867682252085435,0.3673355418470018,0.6702975197976742,-0.05050567114715164,0.5705478390856886,0.3098216022017509,1.0,1.0,8,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,155989,157194,157194,40420,116774,0.2571344962275914,0.1913803790001108,0.2226085253122835,0.1913803790001108,0.031228146312172734,0.5714168005945878,0.07349934244892457,0.2699934980039493,1.4291759920760816,-0.12891028112588826,0.5758976822599069,0.3126197774563451,1.0113044570735692,1.0106237288649504,8,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,155989,157194,157194,40420,116774,0.2571344962275914,0.1906503452767077,0.2226085253122835,0.1906503452767077,0.03195818003557579,0.5778001703498244,0.06708685413718438,0.3142327844208315,0.9611812121678621,0.0034063880912849564,0.5670857092099355,0.3134105741297789,0.9958011251250344,1.0119719181844615,8,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,155989,157194,157194,18315,138879,0.11651208061376389,0.1866762023848609,0.1866762023848609,0.1866762023848609,0.0,0.559182880600856,0.28124865205617056,0.4873562750912347,0.37726127148520155,-0.04164700889413673,0.5981283065365189,0.16794357522216646,1.0,1.0,6,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,155989,157194,157194,18315,138879,0.11651208061376389,0.10415507710529096,0.1866762023848609,0.10415507710529096,0.08252112527956995,0.36749254874028814,0.05769555311401884,0.2106854491616037,1.2791391330597508,-0.02721957497351767,0.6119746708227699,0.17152501699687045,1.0321434241783052,1.0345051525820845,6,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,155989,157194,157194,18315,138879,0.11651208061376389,0.10419738426511602,0.1866762023848609,0.10419738426511602,0.08247881811974488,0.37996916238414485,0.0553817645610913,0.24768292418564708,0.7910367024820463,0.03113445758868464,0.5978805492157311,0.16613479499508738,1.0053356765202077,0.9970701854113135,6,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,155989,157194,157194,6159,151035,0.03918088476659414,0.13059065953062116,0.13059065953062116,0.13059065953062116,0.0,0.4245007905092849,0.2671876973495693,0.7321397168756997,0.12402478832030923,0.001293527237587446,0.6227911167500537,0.07116836534623452,1.0,1.0,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,platt_logistic_calibration,155989,157194,157194,6159,151035,0.03918088476659414,0.038256055884999196,0.13059065953062116,0.038256055884999196,0.09233460364562199,0.17723351343682897,0.033133005326379396,0.10451274180896339,2.0066370208172524,-0.02340791721748232,0.6527917299460311,0.07434680988328163,1.085716788576935,1.1078023156523233,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,isotonic_calibration,155989,157194,157194,6159,151035,0.03918088476659414,0.038205796165167255,0.13059065953062116,0.038205796165167255,0.0923848633654539,0.19297792703882516,0.028660602750950476,0.23129980549371534,0.6580366166799784,0.022825474019225557,0.6317873736271395,0.07227470706936244,1.0344285390812633,1.0771396622379963,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,identity_uncalibrated_reference,155989,157194,157194,3305,153889,0.02102497550797104,0.10108159035743514,0.10108159035743514,0.10108159035743514,0.0,0.3454935795813111,0.23009704821051594,0.7700911819859853,0.06910904774226706,0.005012243121636985,0.66147651387954,0.04766042315113332,1.0,1.0,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,platt_logistic_calibration,155989,157194,157194,3305,153889,0.02102497550797104,0.020939049621859555,0.10108159035743514,0.020939049621859555,0.08014254073557556,0.1143953746801289,0.02236426948634245,0.05103642274962711,-0.33991860330802337,0.016587322218014185,0.6724050185639127,0.047163908583570315,1.0449306681298105,1.0329271073645683,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,isotonic_calibration,155989,157194,157194,3305,153889,0.02102497550797104,0.020775433172749,0.10108159035743514,0.020775433172749,0.08030615718468612,0.16639063925509018,0.017964549462682198,0.09921294520206196,0.8936291511206974,0.011352882949642701,0.6647559723222674,0.047394080611300946,1.0221484461314831,1.043975788178135,0,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,155741,156822,156822,63952,92870,0.4077999260307865,0.24187465501319685,0.24187465501319685,0.24187465501319685,0.0,0.6768742875434126,0.07696265923310766,0.35325958869480045,0.6306502333037229,0.10676193813506163,0.5439819740892724,0.44659198057315913,1.0,1.0,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,155741,156822,156822,63952,92870,0.4077999260307865,0.24644279636266905,0.24187465501319685,0.24644279636266905,-0.004568141349472249,0.687035966723546,0.09630191423119555,0.24776536579481157,-6.728177108501383,3.6273388077599336,0.5443862235521869,0.4452593597794923,1.0089842701252691,0.9968241320787563,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,155741,156822,156822,63952,92870,0.4077999260307865,0.24612587534593663,0.24187465501319685,0.24612587534593663,-0.004251220332739836,0.6939804431190308,0.08991001126727494,0.4458134482634706,0.7873322974560558,0.09551231076851953,0.5391690398871599,0.4411620106879213,0.9964319940663617,0.9908287870758761,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,155741,156822,156822,37516,119306,0.23922663911951128,0.21888628718877742,0.21888628718877742,0.21888628718877742,0.0,0.6283550342726804,0.1907172565352028,0.4034337752950695,0.5274920531684992,0.00542104622158186,0.5641555156477411,0.2864141030539313,1.0,1.0,4,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,platt_logistic_calibration,155741,156822,156822,37516,119306,0.23922663911951128,0.18634349237093495,0.21888628718877742,0.18634349237093495,0.03254279481784249,0.5634141055020396,0.0879230735462757,0.23521956687619308,1.862214268383092,-0.21896223028153033,0.5764893409039,0.29226449966879425,1.0281381622779782,1.0269985044485277,4,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,isotonic_calibration,155741,156822,156822,37516,119306,0.23922663911951128,0.18625321895980543,0.21888628718877742,0.18625321895980543,0.03263306822897202,0.5778689163408415,0.08245205447094936,0.3530824293366366,0.8300563362703649,0.046865676817651476,0.5602515120654996,0.2772058808253022,0.9977881661776721,0.9742631491871341,4,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,155741,156822,156822,16698,140124,0.10647740750659984,0.17964595783023113,0.17964595783023113,0.17964595783023113,0.0,0.5397241188462665,0.2651874551007708,0.6113035695865696,0.24425575894854196,0.018437685873764438,0.5842071204771986,0.14474568928691978,1.0,1.0,3,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,platt_logistic_calibration,155741,156822,156822,16698,140124,0.10647740750659984,0.09899779765136664,0.17964595783023113,0.09899779765136664,0.08064816017886448,0.36847966286646844,0.0687047803197885,0.20523126602916336,-12.07253601070968,1.0737921227397578,0.5811578865545137,0.14133983603065584,1.0012163089973367,0.9978748859767743,3,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,isotonic_calibration,155741,156822,156822,16698,140124,0.10647740750659984,0.09869285080952914,0.17964595783023113,0.09869285080952914,0.08095310702070196,0.40085154260368283,0.06520980543424626,0.2860681016071555,0.6542056821306935,0.05317608100002848,0.5873033748684614,0.1372058143240759,1.0100960146239093,0.963836724734264,3,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,155741,156822,156822,10139,146683,0.06465291859560521,0.1530157300146125,0.1530157300146125,0.1530157300146125,0.0,0.4743119538858923,0.2608367820880483,0.6914400639023095,0.13214160454209817,0.023884743402751058,0.6056050204963697,0.09716077442830855,1.0,1.0,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,platt_logistic_calibration,155741,156822,156822,10139,146683,0.06465291859560521,0.06260440607173393,0.1530157300146125,0.06260440607173393,0.09041132394287857,0.27303533998291246,0.052469161541940514,0.20166968110280506,7.151293500148867,-0.1407358332633935,0.5770331732228738,0.09141551411497564,0.9773633793937438,0.9617954293285939,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,isotonic_calibration,155741,156822,156822,10139,146683,0.06465291859560521,0.06257884795747046,0.1530157300146125,0.06257884795747046,0.09043688205714204,0.34574857239414086,0.049053523877567465,0.1304761595934249,0.6439623433725243,0.040348999896380564,0.6111242712014834,0.090533284624183,1.0165288718833712,0.9644450045172503,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,155121,156202,156202,87159,69043,0.55798901422517,0.2561682151890414,0.2561682151890414,0.2561682151890414,0.0,0.7067745313843196,0.1091767232400312,0.22579744837858792,0.5162147565710218,0.31269343138958094,0.5293233533814916,0.585032366749915,1.0,1.0,1,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,platt_logistic_calibration,155121,156202,156202,87159,69043,0.55798901422517,0.2565644783859507,0.2561682151890414,0.2565644783859507,-0.0003962631969092495,0.7078959229612943,0.1010203291632622,0.407726351597793,0.12833808133568886,0.5206825631458998,0.5103415871673447,0.5650512356826664,0.9739359780827905,0.9646324746311418,1,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,isotonic_calibration,155121,156202,156202,87159,69043,0.55798901422517,0.25487639687511476,0.2561682151890414,0.25487639687511476,0.001291818313926621,0.7117804129405423,0.09515511459242501,0.3645064859444672,-1.9059562793081941,1.997491059363955,0.5217319426798799,0.5786742577751014,0.9902105560328154,0.9878949448409088,1,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,identity_uncalibrated_reference,155121,156202,156202,62845,93357,0.40233159626637305,0.2443533871198617,0.2443533871198617,0.2443533871198617,0.0,0.6826924260234476,0.0977147368707829,0.27441269815591907,0.457189100447028,0.19663699089437098,0.5335058704170925,0.4324850140807606,1.0,1.0,1,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,platt_logistic_calibration,155121,156202,156202,62845,93357,0.40233159626637305,0.2516331159109217,0.2443533871198617,0.2516331159109217,-0.00727972879106,0.7021824985295795,0.11828504827946443,0.29645955625500686,-0.9131904649640268,0.843696112748027,0.5112503041674501,0.4124761522767807,0.9652554468992781,0.950562132143013,1,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,isotonic_calibration,155121,156202,156202,62845,93357,0.40233159626637305,0.2509053294226199,0.2443533871198617,0.2509053294226199,-0.006551942302758166,0.7191613514234285,0.10940254402424623,0.3432722962451639,0.6532565784130209,0.1560316707350993,0.5268285482946984,0.42193859923703503,0.9908891758940787,0.9724003839209544,1,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,identity_uncalibrated_reference,155121,156202,156202,36418,119784,0.23314682270393464,0.2185622901971318,0.2185622901971318,0.2185622901971318,0.0,0.6274960136129908,0.18902639682139044,0.5316515113703922,0.3096507691323111,0.11278803435810478,0.5449215321664067,0.2648019456533918,1.0,1.0,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,platt_logistic_calibration,155121,156202,156202,36418,119784,0.23314682270393464,0.1900536777577782,0.2185622901971318,0.1900536777577782,0.02850861243935358,0.5932024047954396,0.11566823439783547,0.2351764013062824,0.6051361358570613,0.135752629046121,0.5417797290990125,0.26137115187619997,0.9968981173683403,0.9939699649086539,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,isotonic_calibration,155121,156202,156202,36418,119784,0.23314682270393464,0.18983110551602453,0.2185622901971318,0.18983110551602453,0.028731184681107236,0.6155101624414091,0.11423082057475864,0.3572344029031945,0.7872635468759407,0.050991022089881766,0.5351460880902807,0.2522737905919993,0.9871347419746378,0.9599119805381477,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,identity_uncalibrated_reference,155121,156202,156202,25226,130976,0.16149601157475577,0.19874928131325084,0.19874928131325084,0.19874928131325084,0.0,0.583560010380517,0.22515272245615617,0.5510778531322148,0.21307105167012966,0.08493174135560852,0.5564395557065589,0.19286786231009245,1.0,1.0,2,mixed_or_non_monotonic,aggregate,,10
close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,platt_logistic_calibration,155121,156202,156202,25226,130976,0.16149601157475577,0.14487330813939725,0.19874928131325084,0.14487330813939725,0.05387597317385358,0.5071450812630619,0.10932480423485194,0.2536488918818585,0.9581368793476518,0.07744446568213574,0.5598895623814493,0.19273572246865564,1.0120466508035433,1.0124903350324264,2,mixed_or_non_monotonic,aggregate,,10
