slice_id,asof_mode,horizon,threshold_type,threshold_value,target_usage,calibration_method,baseline_name,arm,daily_return_count,entity_day_count,mean_exposure,max_drawdown,cvar_95,realized_volatility,total_return,missed_upside_cost,turnover,arm_pair,metric,delta,confidence_interval_low,confidence_interval_high,bootstrap_iterations,ci_status
close_t_minus_1:h10:fixed:0.0800:eligible:platt_logistic_calibration,close_t_minus_1,10,fixed,0.08,eligible,platt_logistic_calibration,ewma_close_to_close_vol,arm_model_driven,1265.0,156822.0,0.9124874311824848,0.2939051303256537,0.032284866818425226,0.013442182057093148,0.9007739533992187,0.7213220162587373,0.005813138326743618,,,,,,,
close_t_minus_1:h10:fixed:0.1000:eligible:isotonic_calibration,close_t_minus_1,10,fixed,0.1,eligible,isotonic_calibration,ewma_close_to_close_vol,arm_no_downshift,1265.0,156822.0,1.0,0.2972699261613555,0.03514266042186705,0.01466857886132111,1.1078528715907634,,0.0,,,,,,,
close_t_minus_1:h10:fixed:0.1000:eligible:isotonic_calibration,close_t_minus_1,10,fixed,0.1,eligible,isotonic_calibration,ewma_close_to_close_vol,arm_baseline_driven,1265.0,156822.0,0.912515251029088,0.24174396749875504,0.030502773025806056,0.012363333601556573,0.5521192369311498,1.0708851310875662,0.011781604902614968,,,,,,,
close_t_minus_1:h10:fixed:0.1000:eligible:isotonic_calibration,close_t_minus_1,10,fixed,0.1,eligible,isotonic_calibration,ewma_close_to_close_vol,arm_model_driven,1265.0,156822.0,0.9053579832464143,0.29380923703602857,0.03190464953569593,0.013270581683677828,0.8438005067122183,0.8326567194575587,0.005637437671589864,,,,,,,
close_t_minus_1:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t_minus_1,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,arm_no_downshift,1265.0,156822.0,1.0,0.2972699261613555,0.03514266042186705,0.01466857886132111,1.1078528715907634,,0.0,,,,,,,
close_t_minus_1:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t_minus_1,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,arm_baseline_driven,1265.0,156822.0,0.912515251029088,0.24174396749875504,0.030502773025806056,0.012363333601556573,0.5521192369311498,1.0708851310875662,0.011781604902614968,,,,,,,
close_t_minus_1:h10:fixed:0.1000:eligible:platt_logistic_calibration,close_t_minus_1,10,fixed,0.1,eligible,platt_logistic_calibration,ewma_close_to_close_vol,arm_model_driven,1265.0,156822.0,0.9124665177067428,0.29606089448571793,0.03206584616047242,0.013462828772864081,0.9349677940356687,0.7035956063584765,0.0048346663189222745,,,,,,,
close_t_minus_1:h20:fixed:0.1000:eligible:isotonic_calibration,close_t_minus_1,20,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_60,arm_no_downshift,1260.0,156202.0,1.0,0.2972699261613555,0.03532397951155249,0.014664584383505125,1.2005439271078422,,0.0,,,,,,,
close_t_minus_1:h20:fixed:0.1000:eligible:isotonic_calibration,close_t_minus_1,20,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_60,arm_baseline_driven,1260.0,156202.0,0.9125042929576762,0.28543166886045857,0.0312550191237827,0.01287901501387761,0.8930588645365711,0.9059213134538124,0.004063126813978432,,,,,,,
close_t_minus_1:h20:fixed:0.1000:eligible:isotonic_calibration,close_t_minus_1,20,fixed,0.1,eligible,isotonic_calibration,rolling_close_to_close_vol_60,arm_model_driven,1260.0,156202.0,0.906112144022746,0.2972667178568861,0.03217957718328951,0.013436970387938015,1.0338595486314603,0.754299793276501,0.0037677840971701874,,,,,,,
close_t_minus_1:h20:fixed:0.1000:eligible:platt_logistic_calibration,close_t_minus_1,20,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,arm_no_downshift,1260.0,156202.0,1.0,0.2972699261613555,0.03532397951155249,0.014664584383505125,1.2005439271078422,,0.0,,,,,,,
close_t_minus_1:h20:fixed:0.1000:eligible:platt_logistic_calibration,close_t_minus_1,20,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,arm_baseline_driven,1260.0,156202.0,0.9125042929576762,0.28543166886045857,0.0312550191237827,0.01287901501387761,0.8930588645365711,0.9059213134538124,0.004063126813978432,,,,,,,
close_t_minus_1:h20:fixed:0.1000:eligible:platt_logistic_calibration,close_t_minus_1,20,fixed,0.1,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,arm_model_driven,1260.0,156202.0,0.9124814622282167,0.2958099847748509,0.032340517964224894,0.013469911076975776,1.0066866534583871,0.7045257158375213,0.005773380519426143,,,,,,,
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_baseline,max_drawdown,-0.03202593994231717,-0.08994161033104527,0.026540922514828612,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_baseline,cvar_95,-0.001325765933514217,-0.002867890825502266,0.0002524982659541116,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_baseline,realized_volatility,-0.0002339494464368378,-0.0007104746823763961,0.00031328889873096985,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_baseline,total_return,0.1352390044821783,-0.2400338866790959,0.6228311573472818,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_baseline,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_no_downshift,max_drawdown,-0.045208706842349344,-0.10680507604916237,0.005289600805561608,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_no_downshift,cvar_95,-0.0053686613069007655,-0.00705092284790444,-0.0037448797286371524,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_no_downshift,realized_volatility,-0.002067679972749297,-0.0025223840162486213,-0.001588783010284667,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_no_downshift,total_return,-0.16734626244678896,-1.514508358001982,0.2106991837439618,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,baseline_minus_no_downshift,max_drawdown,-0.013182766900032172,-0.0634493912368244,0.016797411504747093,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,baseline_minus_no_downshift,cvar_95,-0.004042895373386549,-0.0052924180771468,-0.0029150922428541697,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,baseline_minus_no_downshift,realized_volatility,-0.0018337305263124593,-0.0022242719807654514,-0.001504596420405333,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,baseline_minus_no_downshift,total_return,-0.30258526692896726,-1.9512780416202087,0.028641486455707025,300.0,pass
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,close_t,5,fixed,0.03,eligible,isotonic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,baseline_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_baseline,max_drawdown,-0.03682684931629443,-0.06645419058844294,0.022093280336272593,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_baseline,cvar_95,-0.001132172091925912,-0.0026129800036950785,0.00019180298253821187,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_baseline,realized_volatility,-6.721748222466087e-05,-0.0004924687525947067,0.00048714215898771083,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_baseline,total_return,0.18641094615784892,-0.09409603088390188,0.6205837936261793,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_baseline,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_no_downshift,max_drawdown,-0.0500096162163266,-0.08824221489195905,-0.0003325962133417892,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_no_downshift,cvar_95,-0.005175067465312461,-0.006912502704142078,-0.0035655917323949545,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_no_downshift,realized_volatility,-0.0019009480085371202,-0.0023170034706102567,-0.0015073087129937076,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_no_downshift,total_return,-0.11617432077111833,-0.9987651317708225,0.20244331242517707,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,model_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,baseline_minus_no_downshift,max_drawdown,-0.013182766900032172,-0.06467725055271596,0.010707017763113943,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,baseline_minus_no_downshift,cvar_95,-0.004042895373386549,-0.00513725619217269,-0.0028740214534102356,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,baseline_minus_no_downshift,realized_volatility,-0.0018337305263124593,-0.0022000737429454594,-0.0014899985558408358,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,baseline_minus_no_downshift,total_return,-0.30258526692896726,-1.2664470475163148,0.025932898153139632,300.0,pass
close_t:h5:fixed:0.0300:eligible:platt_logistic_calibration,close_t,5,fixed,0.03,eligible,platt_logistic_calibration,rolling_close_to_close_vol_60,,,,,,,,,,,baseline_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,max_drawdown,0.041014354076353676,-0.09859923587652575,0.0481543087323726,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,cvar_95,0.0009289899167412505,-0.0011177072629429887,0.0031486987606047967,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,realized_volatility,0.0008162351147653398,0.00015691055287184882,0.0016559574960111627,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,total_return,0.38249083097847225,0.012766803569304326,1.5116761620298524,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,max_drawdown,-0.008133040334637354,-0.06668041178050568,0.03179573493739261,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,cvar_95,-0.0030924207473029403,-0.004549415483411402,-0.0017750352999302082,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,realized_volatility,-0.001447981684479016,-0.001757493588169827,-0.0011567350901472023,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,total_return,-0.25843210399396344,-1.4574380744406104,0.10501860805023937,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,max_drawdown,-0.04914739441099103,-0.05122394251125196,0.06966258561402519,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,cvar_95,-0.004021410664044191,-0.0054043165787299,-0.00273471433093931,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,realized_volatility,-0.002264216799244356,-0.0030805856413184383,-0.0016337825482133838,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,total_return,-0.6409229349724357,-2.510060666599466,-0.09351033773050173,300.0,pass
close_t:h5:fixed:0.0500:eligible:isotonic_calibration,close_t,5,fixed,0.05,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,max_drawdown,0.0338345423078561,-0.09639264230813283,0.03475250898083481,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,cvar_95,0.000427439035389679,-0.0011309401929748674,0.0020001903255589385,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,realized_volatility,0.0007442598883362992,0.00010061302949682921,0.001451131245956397,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,total_return,0.40867128388510077,0.027285644811447525,1.364465630438917,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,max_drawdown,-0.015312852103134933,-0.0610117668304445,0.014237876698439143,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,cvar_95,-0.0035939716286545118,-0.004856657324205114,-0.002303800199906089,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,realized_volatility,-0.0015199569109080567,-0.0018324898711793826,-0.0012775586637155745,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,total_return,-0.23225165108733492,-1.3347459764971867,0.09866946427510923,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,max_drawdown,-0.04914739441099103,-0.05567691961634366,0.06957147452676314,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,cvar_95,-0.004021410664044191,-0.005578458076278749,-0.0028426800696616794,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,realized_volatility,-0.002264216799244356,-0.002985070709244372,-0.001611413006957998,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,total_return,-0.6409229349724357,-2.616505850001234,-0.0877698600599295,300.0,pass
close_t:h5:fixed:0.0500:eligible:platt_logistic_calibration,close_t,5,fixed,0.05,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,max_drawdown,0.03863158239945785,-0.10705526092568561,0.04589444279501163,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,cvar_95,0.0008792752947001659,-0.0007685578269057107,0.0024616693278209255,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,realized_volatility,0.0007797402024262139,0.00013927504864518297,0.001723915865500561,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,total_return,0.3416491387922864,-0.0032571992207693695,1.151949621049988,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,max_drawdown,-0.010515812011533177,-0.05947849472984981,0.03640516404815314,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,cvar_95,-0.003142135369344025,-0.0045704404961226025,-0.0019284934453263254,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,realized_volatility,-0.001484476596818142,-0.0017834106838650729,-0.0011677663521206278,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,total_return,-0.29927379618014927,-1.4453196307021523,0.033791159551522884,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,max_drawdown,-0.04914739441099103,-0.056930537056874286,0.052754029593374496,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,cvar_95,-0.004021410664044191,-0.0057387415440641205,-0.00256087651402984,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,realized_volatility,-0.002264216799244356,-0.003138617968044597,-0.0015233583652009986,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,total_return,-0.6409229349724357,-2.4605487814747016,-0.11579263993043407,300.0,pass
close_t:h5:fixed:0.0800:eligible:isotonic_calibration,close_t,5,fixed,0.08,eligible,isotonic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,max_drawdown,0.04379693061326928,-0.1055029317777124,0.052408221529869146,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,cvar_95,0.0009495491973255873,-0.0009158860038086758,0.0033978903735471734,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,realized_volatility,0.001002367137405473,0.00033888002477397395,0.0019259810187820926,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,total_return,0.4408420052159343,0.007238957177079593,1.703993179478952,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_baseline,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,max_drawdown,-0.0053504637977217495,-0.0664298169555157,0.022670363009743028,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,cvar_95,-0.0030718614667186034,-0.004481649298937043,-0.0017132218870975632,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,realized_volatility,-0.001261849661838883,-0.0015892035123124218,-0.000977624406024533,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,total_return,-0.20008092975650138,-1.1209384191571505,0.13674388005878735,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,model_minus_no_downshift,missed_upside_cost,0.0,0.0,0.0,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,max_drawdown,-0.04914739441099103,-0.051399324117345616,0.07762694205892283,300.0,pass
close_t:h5:fixed:0.0800:eligible:platt_logistic_calibration,close_t,5,fixed,0.08,eligible,platt_logistic_calibration,rolling_close_to_close_vol_20,,,,,,,,,,,baseline_minus_no_downshift,cvar_95,-0.004021410664044191,-0.005476320584304133,-0.0026612933149069797,300.0,pass
