fold_id,asof_mode,candidate_name,volatility_estimator,volatility_feature_column,horizon,k_value,threshold_type,source_threshold_type,source_threshold_value,target_usage,row_count,scored_row_count,positive_event_count,event_base_rate,score_available_rate,fixed_threshold_event_count,fixed_threshold_event_base_rate,vol_scaled_event_count,vol_scaled_event_base_rate,vol_scaled_to_fixed_event_count_ratio,threshold_abs_mean,threshold_abs_median,threshold_abs_p10,threshold_abs_p90,clamp_min_hit_rate,clamp_max_hit_rate,entity_count_with_positive_events,median_positive_events_per_entity,min_positive_events_per_fold,market_event_block_count,effective_event_evidence_count,largest_single_entity_share,largest_single_trade_date_share,entity_hhi,date_hhi,feature_asof_min,feature_asof_max,feature_asof_violation_count,prospective_holdout_score_count
fold_1,close_t,rolling_close_to_close_vol_20__h10__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,1.5,volatility_scaled,fixed,0.03,eligible,732,732,11,0.015027322404371584,1.0,58,0.07923497267759563,11,0.015027322404371584,0.1896551724137931,0.07386535594866199,0.07250726568709542,0.05179635313907029,0.09674228796341268,0.00273224043715847,0.0,5,2.0,11,0,1.25,0.45454545454545453,0.45454545454545453,0.28925619834710736,0.305785123966942,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h10__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,1.5,volatility_scaled,fixed,0.05,eligible,732,732,11,0.015027322404371584,1.0,2,0.00273224043715847,11,0.015027322404371584,5.5,0.07386535594866199,0.07250726568709542,0.05179635313907029,0.09674228796341268,0.00273224043715847,0.0,5,2.0,11,0,1.25,0.45454545454545453,0.45454545454545453,0.28925619834710736,0.305785123966942,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h10__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,1.5,volatility_scaled,fixed,0.08,eligible,732,732,11,0.015027322404371584,1.0,0,0.0,11,0.015027322404371584,,0.07386535594866199,0.07250726568709542,0.05179635313907029,0.09674228796341268,0.00273224043715847,0.0,5,2.0,11,0,1.25,0.45454545454545453,0.45454545454545453,0.28925619834710736,0.305785123966942,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h10__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,1.5,volatility_scaled,fixed,0.1,eligible,732,732,11,0.015027322404371584,1.0,0,0.0,11,0.015027322404371584,,0.07386535594866199,0.07250726568709542,0.05179635313907029,0.09674228796341268,0.00273224043715847,0.0,5,2.0,11,0,1.25,0.45454545454545453,0.45454545454545453,0.28925619834710736,0.305785123966942,2014-01-13,2014-01-20,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h10__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,1.5,volatility_scaled,fixed,0.03,eligible,732,732,3,0.004098360655737705,1.0,43,0.05874316939890711,3,0.004098360655737705,0.06976744186046512,0.0765222473989272,0.07566635839957674,0.060038939716678764,0.09508701155356622,0.0,0.0,1,3.0,3,0,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h10__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,1.5,volatility_scaled,fixed,0.05,eligible,732,732,3,0.004098360655737705,1.0,16,0.02185792349726776,3,0.004098360655737705,0.1875,0.0765222473989272,0.07566635839957674,0.060038939716678764,0.09508701155356622,0.0,0.0,1,3.0,3,0,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h10__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,1.5,volatility_scaled,fixed,0.08,eligible,732,732,3,0.004098360655737705,1.0,0,0.0,3,0.004098360655737705,,0.0765222473989272,0.07566635839957674,0.060038939716678764,0.09508701155356622,0.0,0.0,1,3.0,3,0,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h10__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,1.5,volatility_scaled,fixed,0.1,eligible,732,732,3,0.004098360655737705,1.0,0,0.0,3,0.004098360655737705,,0.0765222473989272,0.07566635839957674,0.060038939716678764,0.09508701155356622,0.0,0.0,1,3.0,3,0,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,2014-01-21,2014-01-28,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h10__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,1.5,volatility_scaled,fixed,0.03,eligible,732,732,95,0.12978142076502733,1.0,148,0.20218579234972678,95,0.12978142076502733,0.6418918918918919,0.07430611249504217,0.07211466347685427,0.056753963511780636,0.0970971250688041,0.0,0.0,49,2.0,95,1,13.0,0.031578947368421054,0.47368421052631576,0.021828254847645428,0.4515235457063711,2014-01-29,2014-02-12,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h10__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,1.5,volatility_scaled,fixed,0.05,eligible,732,732,95,0.12978142076502733,1.0,55,0.07513661202185792,95,0.12978142076502733,1.7272727272727273,0.07430611249504217,0.07211466347685427,0.056753963511780636,0.0970971250688041,0.0,0.0,49,2.0,95,1,13.0,0.031578947368421054,0.47368421052631576,0.021828254847645428,0.4515235457063711,2014-01-29,2014-02-12,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h10__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,1.5,volatility_scaled,fixed,0.08,eligible,732,732,95,0.12978142076502733,1.0,12,0.01639344262295082,95,0.12978142076502733,7.916666666666667,0.07430611249504217,0.07211466347685427,0.056753963511780636,0.0970971250688041,0.0,0.0,49,2.0,95,1,13.0,0.031578947368421054,0.47368421052631576,0.021828254847645428,0.4515235457063711,2014-01-29,2014-02-12,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h10__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,1.5,volatility_scaled,fixed,0.1,eligible,732,732,95,0.12978142076502733,1.0,1,0.001366120218579235,95,0.12978142076502733,95.0,0.07430611249504217,0.07211466347685427,0.056753963511780636,0.0970971250688041,0.0,0.0,49,2.0,95,1,13.0,0.031578947368421054,0.47368421052631576,0.021828254847645428,0.4515235457063711,2014-01-29,2014-02-12,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h10__k2_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.0,volatility_scaled,fixed,0.03,eligible,732,732,0,0.0,1.0,58,0.07923497267759563,0,0.0,0.0,0.0981375472801688,0.09667635424946056,0.06906180418542705,0.12898971728455025,0.0,0.025956284153005466,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h10__k2_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.0,volatility_scaled,fixed,0.05,eligible,732,732,0,0.0,1.0,2,0.00273224043715847,0,0.0,0.0,0.0981375472801688,0.09667635424946056,0.06906180418542705,0.12898971728455025,0.0,0.025956284153005466,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h10__k2_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.0,volatility_scaled,fixed,0.08,eligible,732,732,0,0.0,1.0,0,0.0,0,0.0,,0.0981375472801688,0.09667635424946056,0.06906180418542705,0.12898971728455025,0.0,0.025956284153005466,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h10__k2_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.0,volatility_scaled,fixed,0.1,eligible,732,732,0,0.0,1.0,0,0.0,0,0.0,,0.0981375472801688,0.09667635424946056,0.06906180418542705,0.12898971728455025,0.0,0.025956284153005466,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-13,2014-01-20,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h10__k2_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.0,volatility_scaled,fixed,0.03,eligible,732,732,0,0.0,1.0,43,0.05874316939890711,0,0.0,0.0,0.10176658487104813,0.10088847786610232,0.08005191962223836,0.12678268207142163,0.0,0.02459016393442623,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h10__k2_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.0,volatility_scaled,fixed,0.05,eligible,732,732,0,0.0,1.0,16,0.02185792349726776,0,0.0,0.0,0.10176658487104813,0.10088847786610232,0.08005191962223836,0.12678268207142163,0.0,0.02459016393442623,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h10__k2_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.0,volatility_scaled,fixed,0.08,eligible,732,732,0,0.0,1.0,0,0.0,0,0.0,,0.10176658487104813,0.10088847786610232,0.08005191962223836,0.12678268207142163,0.0,0.02459016393442623,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h10__k2_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.0,volatility_scaled,fixed,0.1,eligible,732,732,0,0.0,1.0,0,0.0,0,0.0,,0.10176658487104813,0.10088847786610232,0.08005191962223836,0.12678268207142163,0.0,0.02459016393442623,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-21,2014-01-28,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h10__k2_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.0,volatility_scaled,fixed,0.03,eligible,732,732,15,0.020491803278688523,1.0,148,0.20218579234972678,15,0.020491803278688523,0.10135135135135136,0.09867992784126954,0.0961528846358057,0.07567195134904085,0.12946283342507212,0.0,0.028688524590163935,8,2.0,15,0,2.0,0.2,0.5333333333333333,0.13777777777777778,0.4488888888888889,2014-01-29,2014-02-12,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h10__k2_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.0,volatility_scaled,fixed,0.05,eligible,732,732,15,0.020491803278688523,1.0,55,0.07513661202185792,15,0.020491803278688523,0.2727272727272727,0.09867992784126954,0.0961528846358057,0.07567195134904085,0.12946283342507212,0.0,0.028688524590163935,8,2.0,15,0,2.0,0.2,0.5333333333333333,0.13777777777777778,0.4488888888888889,2014-01-29,2014-02-12,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h10__k2_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.0,volatility_scaled,fixed,0.08,eligible,732,732,15,0.020491803278688523,1.0,12,0.01639344262295082,15,0.020491803278688523,1.25,0.09867992784126954,0.0961528846358057,0.07567195134904085,0.12946283342507212,0.0,0.028688524590163935,8,2.0,15,0,2.0,0.2,0.5333333333333333,0.13777777777777778,0.4488888888888889,2014-01-29,2014-02-12,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h10__k2_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.0,volatility_scaled,fixed,0.1,eligible,732,732,15,0.020491803278688523,1.0,1,0.001366120218579235,15,0.020491803278688523,15.0,0.09867992784126954,0.0961528846358057,0.07567195134904085,0.12946283342507212,0.0,0.028688524590163935,8,2.0,15,0,2.0,0.2,0.5333333333333333,0.13777777777777778,0.4488888888888889,2014-01-29,2014-02-12,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h10__k2_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.5,volatility_scaled,fixed,0.03,eligible,732,732,0,0.0,1.0,58,0.07923497267759563,0,0.0,0.0,0.11969209222219399,0.1208454428118257,0.0863272552317838,0.15,0.0,0.1885245901639344,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h10__k2_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.5,volatility_scaled,fixed,0.05,eligible,732,732,0,0.0,1.0,2,0.00273224043715847,0,0.0,0.0,0.11969209222219399,0.1208454428118257,0.0863272552317838,0.15,0.0,0.1885245901639344,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h10__k2_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.5,volatility_scaled,fixed,0.08,eligible,732,732,0,0.0,1.0,0,0.0,0,0.0,,0.11969209222219399,0.1208454428118257,0.0863272552317838,0.15,0.0,0.1885245901639344,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h10__k2_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.5,volatility_scaled,fixed,0.1,eligible,732,732,0,0.0,1.0,0,0.0,0,0.0,,0.11969209222219399,0.1208454428118257,0.0863272552317838,0.15,0.0,0.1885245901639344,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-13,2014-01-20,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h10__k2_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.5,volatility_scaled,fixed,0.03,eligible,732,732,0,0.0,1.0,43,0.05874316939890711,0,0.0,0.0,0.12445585234831529,0.1261105973326279,0.10006489952779796,0.15,0.0,0.1557377049180328,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h10__k2_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.5,volatility_scaled,fixed,0.05,eligible,732,732,0,0.0,1.0,16,0.02185792349726776,0,0.0,0.0,0.12445585234831529,0.1261105973326279,0.10006489952779796,0.15,0.0,0.1557377049180328,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h10__k2_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.5,volatility_scaled,fixed,0.08,eligible,732,732,0,0.0,1.0,0,0.0,0,0.0,,0.12445585234831529,0.1261105973326279,0.10006489952779796,0.15,0.0,0.1557377049180328,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h10__k2_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.5,volatility_scaled,fixed,0.1,eligible,732,732,0,0.0,1.0,0,0.0,0,0.0,,0.12445585234831529,0.1261105973326279,0.10006489952779796,0.15,0.0,0.1557377049180328,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2014-01-21,2014-01-28,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h10__k2_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.5,volatility_scaled,fixed,0.03,eligible,732,732,2,0.00273224043715847,1.0,148,0.20218579234972678,2,0.00273224043715847,0.013513513513513514,0.12058478036939596,0.12019110579475711,0.09458993918630107,0.15,0.0,0.1366120218579235,1,2.0,2,0,0.25,1.0,0.5,1.0,0.5,2014-01-29,2014-02-12,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h10__k2_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.5,volatility_scaled,fixed,0.05,eligible,732,732,2,0.00273224043715847,1.0,55,0.07513661202185792,2,0.00273224043715847,0.03636363636363636,0.12058478036939596,0.12019110579475711,0.09458993918630107,0.15,0.0,0.1366120218579235,1,2.0,2,0,0.25,1.0,0.5,1.0,0.5,2014-01-29,2014-02-12,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h10__k2_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.5,volatility_scaled,fixed,0.08,eligible,732,732,2,0.00273224043715847,1.0,12,0.01639344262295082,2,0.00273224043715847,0.16666666666666666,0.12058478036939596,0.12019110579475711,0.09458993918630107,0.15,0.0,0.1366120218579235,1,2.0,2,0,0.25,1.0,0.5,1.0,0.5,2014-01-29,2014-02-12,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h10__k2_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,10,2.5,volatility_scaled,fixed,0.1,eligible,732,732,2,0.00273224043715847,1.0,1,0.001366120218579235,2,0.00273224043715847,2.0,0.12058478036939596,0.12019110579475711,0.09458993918630107,0.15,0.0,0.1366120218579235,1,2.0,2,0,0.25,1.0,0.5,1.0,0.5,2014-01-29,2014-02-12,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h20__k1_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.0,volatility_scaled,fixed,0.03,diagnostic_only,732,732,33,0.045081967213114756,1.0,67,0.09153005464480875,33,0.045081967213114756,0.4925373134328358,0.06964530950567663,0.06836050567018646,0.04883407006049296,0.09120950379524109,0.00546448087431694,0.0,14,1.5,33,0,3.5,0.18181818181818182,0.2727272727272727,0.10376492194674015,0.19375573921028466,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h20__k1_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.0,volatility_scaled,fixed,0.05,eligible,732,732,33,0.045081967213114756,1.0,8,0.01092896174863388,33,0.045081967213114756,4.125,0.06964530950567663,0.06836050567018646,0.04883407006049296,0.09120950379524109,0.00546448087431694,0.0,14,1.5,33,0,3.5,0.18181818181818182,0.2727272727272727,0.10376492194674015,0.19375573921028466,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h20__k1_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.0,volatility_scaled,fixed,0.08,eligible,732,732,33,0.045081967213114756,1.0,0,0.0,33,0.045081967213114756,,0.06964530950567663,0.06836050567018646,0.04883407006049296,0.09120950379524109,0.00546448087431694,0.0,14,1.5,33,0,3.5,0.18181818181818182,0.2727272727272727,0.10376492194674015,0.19375573921028466,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h20__k1_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.0,volatility_scaled,fixed,0.1,eligible,732,732,33,0.045081967213114756,1.0,0,0.0,33,0.045081967213114756,,0.06964530950567663,0.06836050567018646,0.04883407006049296,0.09120950379524109,0.00546448087431694,0.0,14,1.5,33,0,3.5,0.18181818181818182,0.2727272727272727,0.10376492194674015,0.19375573921028466,2014-01-13,2014-01-20,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h20__k1_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.0,volatility_scaled,fixed,0.03,diagnostic_only,732,732,387,0.5286885245901639,1.0,84,0.11475409836065574,387,0.5286885245901639,4.607142857142857,0.0721467956309628,0.07133892684270984,0.05660525521188518,0.08964889422972035,0.001366120218579235,0.0,82,5.0,387,1,21.25,0.015503875968992248,0.20155038759689922,0.013440698675960979,0.17259245905360923,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h20__k1_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.0,volatility_scaled,fixed,0.05,eligible,732,732,387,0.5286885245901639,1.0,40,0.0546448087431694,387,0.5286885245901639,9.675,0.0721467956309628,0.07133892684270984,0.05660525521188518,0.08964889422972035,0.001366120218579235,0.0,82,5.0,387,1,21.25,0.015503875968992248,0.20155038759689922,0.013440698675960979,0.17259245905360923,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h20__k1_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.0,volatility_scaled,fixed,0.08,eligible,732,732,387,0.5286885245901639,1.0,10,0.01366120218579235,387,0.5286885245901639,38.7,0.0721467956309628,0.07133892684270984,0.05660525521188518,0.08964889422972035,0.001366120218579235,0.0,82,5.0,387,1,21.25,0.015503875968992248,0.20155038759689922,0.013440698675960979,0.17259245905360923,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h20__k1_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.0,volatility_scaled,fixed,0.1,eligible,732,732,387,0.5286885245901639,1.0,2,0.00273224043715847,387,0.5286885245901639,193.5,0.0721467956309628,0.07133892684270984,0.05660525521188518,0.08964889422972035,0.001366120218579235,0.0,82,5.0,387,1,21.25,0.015503875968992248,0.20155038759689922,0.013440698675960979,0.17259245905360923,2014-01-21,2014-01-28,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h20__k1_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.0,volatility_scaled,fixed,0.03,diagnostic_only,732,732,541,0.7390710382513661,1.0,312,0.4262295081967213,541,0.7390710382513661,1.733974358974359,0.07005647470513968,0.067990356756626,0.053508149944525296,0.09154404742649291,0.0,0.0,107,6.0,541,1,27.5,0.011090573012939002,0.1866913123844732,0.010205650520532593,0.16794735565342475,2014-01-29,2014-02-12,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h20__k1_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.0,volatility_scaled,fixed,0.05,eligible,732,732,541,0.7390710382513661,1.0,194,0.2650273224043716,541,0.7390710382513661,2.788659793814433,0.07005647470513968,0.067990356756626,0.053508149944525296,0.09154404742649291,0.0,0.0,107,6.0,541,1,27.5,0.011090573012939002,0.1866913123844732,0.010205650520532593,0.16794735565342475,2014-01-29,2014-02-12,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h20__k1_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.0,volatility_scaled,fixed,0.08,eligible,732,732,541,0.7390710382513661,1.0,74,0.10109289617486339,541,0.7390710382513661,7.3108108108108105,0.07005647470513968,0.067990356756626,0.053508149944525296,0.09154404742649291,0.0,0.0,107,6.0,541,1,27.5,0.011090573012939002,0.1866913123844732,0.010205650520532593,0.16794735565342475,2014-01-29,2014-02-12,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h20__k1_0,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.0,volatility_scaled,fixed,0.1,eligible,732,732,541,0.7390710382513661,1.0,34,0.04644808743169399,541,0.7390710382513661,15.911764705882353,0.07005647470513968,0.067990356756626,0.053508149944525296,0.09154404742649291,0.0,0.0,107,6.0,541,1,27.5,0.011090573012939002,0.1866913123844732,0.010205650520532593,0.16794735565342475,2014-01-29,2014-02-12,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h20__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.5,volatility_scaled,fixed,0.03,diagnostic_only,732,732,4,0.00546448087431694,1.0,67,0.09153005464480875,4,0.00546448087431694,0.05970149253731343,0.10375616431133358,0.10254075850527969,0.07325110509073944,0.13681425569286162,0.0,0.04644808743169399,4,1.0,4,0,1.0,0.25,0.75,0.25,0.625,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h20__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.5,volatility_scaled,fixed,0.05,eligible,732,732,4,0.00546448087431694,1.0,8,0.01092896174863388,4,0.00546448087431694,0.5,0.10375616431133358,0.10254075850527969,0.07325110509073944,0.13681425569286162,0.0,0.04644808743169399,4,1.0,4,0,1.0,0.25,0.75,0.25,0.625,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h20__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.5,volatility_scaled,fixed,0.08,eligible,732,732,4,0.00546448087431694,1.0,0,0.0,4,0.00546448087431694,,0.10375616431133358,0.10254075850527969,0.07325110509073944,0.13681425569286162,0.0,0.04644808743169399,4,1.0,4,0,1.0,0.25,0.75,0.25,0.625,2014-01-13,2014-01-20,0,0
fold_1,close_t,rolling_close_to_close_vol_20__h20__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.5,volatility_scaled,fixed,0.1,eligible,732,732,4,0.00546448087431694,1.0,0,0.0,4,0.00546448087431694,,0.10375616431133358,0.10254075850527969,0.07325110509073944,0.13681425569286162,0.0,0.04644808743169399,4,1.0,4,0,1.0,0.25,0.75,0.25,0.625,2014-01-13,2014-01-20,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h20__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.5,volatility_scaled,fixed,0.03,diagnostic_only,732,732,45,0.06147540983606557,1.0,84,0.11475409836065574,45,0.06147540983606557,0.5357142857142857,0.10762589368700262,0.10700839026406478,0.08490788281782777,0.13447334134458053,0.0,0.050546448087431695,13,4.0,45,0,3.25,0.13333333333333333,0.2,0.0962962962962963,0.17728395061728397,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h20__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.5,volatility_scaled,fixed,0.05,eligible,732,732,45,0.06147540983606557,1.0,40,0.0546448087431694,45,0.06147540983606557,1.125,0.10762589368700262,0.10700839026406478,0.08490788281782777,0.13447334134458053,0.0,0.050546448087431695,13,4.0,45,0,3.25,0.13333333333333333,0.2,0.0962962962962963,0.17728395061728397,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h20__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.5,volatility_scaled,fixed,0.08,eligible,732,732,45,0.06147540983606557,1.0,10,0.01366120218579235,45,0.06147540983606557,4.5,0.10762589368700262,0.10700839026406478,0.08490788281782777,0.13447334134458053,0.0,0.050546448087431695,13,4.0,45,0,3.25,0.13333333333333333,0.2,0.0962962962962963,0.17728395061728397,2014-01-21,2014-01-28,0,0
fold_2,close_t,rolling_close_to_close_vol_20__h20__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.5,volatility_scaled,fixed,0.1,eligible,732,732,45,0.06147540983606557,1.0,2,0.00273224043715847,45,0.06147540983606557,22.5,0.10762589368700262,0.10700839026406478,0.08490788281782777,0.13447334134458053,0.0,0.050546448087431695,13,4.0,45,0,3.25,0.13333333333333333,0.2,0.0962962962962963,0.17728395061728397,2014-01-21,2014-01-28,0,0
fold_3,close_t,rolling_close_to_close_vol_20__h20__k1_5,rolling_close_to_close_vol_20,rolling_close_to_close_vol_20,20,1.5,volatility_scaled,fixed,0.03,diagnostic_only,732,732,118,0.16120218579234974,1.0,312,0.4262295081967213,118,0.16120218579234974,0.3782051282051282,0.10434886202735283,0.10198553513493899,0.08026222491678794,0.1373160711397394,0.0,0.04371584699453552,32,3.0,118,1,8.75,0.05084745762711865,0.2542372881355932,0.03634013214593508,0.20755530020109164,2014-01-29,2014-02-12,0,0
